Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
instance of,person,fullnameasstring,marie bernard couvent,30,0.4545454545454546,30,0.43650793650793646,0.0,0.0
instance of,person,bernard,"couvent, ""marie bernard couvent"")",22,0.48917748917748916,21,0.4292929292929293,0.0,0.0
instance of,person,hassurnameasstring,xsd: string,28,0.4452861952861953,24,0.5050505050505051,0.0,0.0
instance of,person,hassurnameasstring,couvent,28,0.4452861952861953,31,0.4365079365079365,0.0,0.0
instance of,person,bernard,"couvent, ""couvent"")",22,0.48917748917748916,24,0.44152046783625726,0.0,0.0
instance of,person,hasfirstnameasstring,xsd: string,32,0.5192640692640692,24,0.5050505050505051,0.0,0.0
instance of,person,hasfirstnameasstring,marie,32,0.5192640692640692,18,0.45555555555555555,0.0,0.0
instance of,person,bernard,"couvent, ""marie"")",22,0.48917748917748916,17,0.4477124183006536,0.0,0.0
instance of,person,hasdescription,description,24,0.47056277056277057,47,0.47979797979797983,0.0,0.0
instance of,person,hasdescription,african-american philanthropist in new orleans. she is best known for dedicating the property that would be used to construct the institute catholique.,24,0.47056277056277057,8,0.5688005886681383,0.0,0.0
instance of,person,bernard,"couvent, ""african-american philanthropist in new orleans. she is best known for dedicating the property that would be used to construct the institute catholique."")",22,0.48917748917748916,7,0.5678254942058624,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,referstoplaceoforigin,place,44,0.5137085137085137,36,0.45555555555555555,0.0,0.0
instance of,person,referstoplaceoforigin,guinea,44,0.5137085137085137,17,0.4444444444444444,0.0,0.0
instance of,person,bernard,"couvent, ""guinea"")",22,0.48917748917748916,17,0.4444444444444444,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_race,race,42,0.537878787878788,20,0.4444444444444444,0.0,0.0
instance of,person,has_race,african-american,42,0.537878787878788,27,0.4861111111111111,0.0,0.0
instance of,person,bernard,"couvent, ""african-american"")",22,0.48917748917748916,18,0.4365079365079365,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,hasbirthdate,date_of_birth,35,0.5570707070707072,21,0.49572649572649574,0.0,0.0
instance of,person,hasbirthdate,c. 1757,35,0.5570707070707072,0,0.0,0.0,0.0
instance of,person,bernard,"couvent, ""c. 1757"")",22,0.48917748917748916,16,0.44152046783625726,0.0,0.0
instance of,person,hasdeathdate,date_of_death,35,0.398989898989899,21,0.49572649572649574,0.0,0.0
instance of,person,hasdeathdate,june 28,35,0.398989898989899,15,0.4365079365079365,0.0,0.0
instance of,person,hasdeathdate,1837,35,0.398989898989899,0,0.0,0.0,0.0
instance of,person,bernard,"couvent, ""june 28, 1837"")",22,0.48917748917748916,13,0.4288888888888889,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,hassex,sex_type,24,0.47979797979797983,29,0.3611111111111111,0.0,0.0
instance of,person,hassex,female,24,0.47979797979797983,17,0.4444444444444444,0.0,0.0
instance of,person,bernard,"couvent, ""female"")",22,0.48917748917748916,17,0.4444444444444444,0.0,0.0
instance of,person,status record,module:,42,0.6773226773226773,15,0.0,0.0,0.0
instance of,person,hasstatusgeneratedevent,event,29,0.4906455862977602,36,0.5777777777777778,0.0,0.0
instance of,person,hasstatusgeneratedevent,freedom,29,0.4906455862977602,31,0.5317460317460317,0.0,0.0
instance of,person,bernard,"couvent, ""freedom"")",22,0.48917748917748916,24,0.44152046783625726,0.0,0.0
instance of,person,hasvalue,pscategories,32,0.43813131313131315,44,0.5833333333333334,0.0,0.0
instance of,person,hasvalue,free person,32,0.43813131313131315,71,0.3383838383838384,0.0,0.5797386715376658
instance of,person,bernard,"couvent, ""free person"")",22,0.48917748917748916,41,0.4468599033816425,0.0,0.4494364165239821
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,hasvalue,occupations,32,0.43813131313131315,35,0.47979797979797983,0.0,0.0
instance of,person,hasvalue,philanthropist,32,0.43813131313131315,30,0.5674603174603174,0.0,0.0
instance of,person,bernard,"couvent, ""philanthropist"")",22,0.48917748917748916,19,0.5235042735042735,0.0,0.0
instance of,person,relationship record,module:,33,0.5494417862838915,15,0.0,0.0,0.0
instance of,person,hasinteragentrelationshiptype,interagentrelationshiptypes,35,0.5427115987460814,24,0.4382716049382716,0.0,0.0
instance of,person,hasinteragentrelationshiptype,spouse,35,0.5427115987460814,33,0.5555555555555555,0.0,0.0
instance of,person,bernard,"couvent, ""spouse"")",22,0.48917748917748916,25,0.46296296296296297,0.0,0.0
instance of,person,isrelationshipto,agent,37,0.5960497835497836,36,0.5777777777777778,0.0,0.0
instance of,person,isrelationshipto,gabriel bernard couvent,37,0.5960497835497836,28,0.4323671497584541,0.0,0.0
instance of,person,bernard,"couvent, ""gabriel bernard couvent"")",22,0.48917748917748916,20,0.42698412698412697,0.0,0.0
instance of,person,isrelationshipfrom,agent,34,0.5989057239057239,36,0.5777777777777778,0.0,0.0
instance of,person,isrelationshipfrom,marie bernard couvent,34,0.5989057239057239,30,0.43650793650793646,0.0,0.0
instance of,person,bernard,"couvent, ""marie bernard couvent"")",22,0.48917748917748916,21,0.4292929292929293,0.0,0.0
instance of,person,role record,module:,27,0.49242424242424243,15,0.0,0.0,0.0
instance of,person,hasparticipantroletype,participantroletypes,30,0.5719696969696969,23,0.5388888888888889,0.0,0.0
instance of,person,hasparticipantroletype,founder,30,0.5719696969696969,31,0.4365079365079365,0.0,0.0
instance of,person,bernard,"couvent, ""founder"")",22,0.48917748917748916,24,0.44152046783625726,0.0,0.0
instance of,person,roleprovidedby,event,16,0.44155844155844154,36,0.5777777777777778,0.0,0.0
instance of,person,roleprovidedby,founding of the institute catholique,16,0.44155844155844154,14,0.4259259259259259,0.0,0.0
instance of,person,bernard,"couvent, ""founding of the institute catholique"")",22,0.48917748917748916,11,0.40972222222222215,0.0,0.0
hasname,marie angel couvent,record,module:,15,0.0,31,0.4177109440267335,0.0,0.0
hasname,marie angel couvent,hasnamevariant,namevariant,67,0.9,47,0.6528442317916002,0.0,0.0
hasname,marie angel couvent,hasnamevariant,marie bernard couvent,67,0.9,75,0.9290874244434615,0.0,0.5031026124151314
hasname,marie angel couvent,bernard,"couvent, ""marie bernard couvent"")",29,0.5238095238095238,58,0.6660412171248086,0.0,0.5697077090551432
hasname,marie angel couvent,hasnamevariant,namevariant,67,0.9,47,0.6528442317916002,0.0,0.0
hasname,marie angel couvent,hasnamevariant,justin fervin,67,0.9,31,0.5403894351262771,0.0,0.0
hasname,marie angel couvent,bernard,"couvent, ""justin fervin"")",29,0.5238095238095238,32,0.5087719298245613,0.0,0.20199309249791833
hasname,marie angel couvent,hasnamevariant,namevariant,67,0.9,47,0.6528442317916002,0.0,0.0
hasname,marie angel couvent,hasnamevariant,maria gabriel bernard couvent,67,0.9,67,0.8994555353901995,0.0,0.1707761131901165
hasname,marie angel couvent,bernard,"couvent, ""maria gabriel bernard couvent"")",29,0.5238095238095238,53,0.6632434745400085,0.0,0.28530619098136084
hasname,marie angel couvent,hasnamevariant,namevariant,67,0.9,47,0.6528442317916002,0.0,0.0
hasname,marie angel couvent,hasnamevariant,marie justine cirnaire,67,0.9,54,0.831784005468216,0.0,0.20199309249791836
hasname,marie angel couvent,bernard,"couvent, ""marie justine cirnaire"")",29,0.5238095238095238,42,0.6250644994840041,0.0,0.4112070550676187
hasname,marie angel couvent,haspreferrednamevariant,preferrednamevariant,47,0.6728778467908904,36,0.6087719298245614,0.0,0.0
hasname,marie angel couvent,haspreferrednamevariant,marie bernard couvent,47,0.6728778467908904,75,0.9290874244434615,0.0,0.5031026124151314
hasname,marie angel couvent,bernard,"couvent, ""marie bernard couvent"")",29,0.5238095238095238,58,0.6660412171248086,0.0,0.5697077090551432
hasname,marie angel couvent,fullnameasstring,xsd:string,35,0.5773809523809524,28,0.5368421052631579,0.0,0.0
hasname,marie angel couvent,fullnameasstring,marie bernard couvent,35,0.5773809523809524,75,0.9290874244434615,0.0,0.5031026124151314
hasname,marie angel couvent,bernard,"couvent, ""marie bernard couvent"")",29,0.5238095238095238,58,0.6660412171248086,0.0,0.5697077090551432
hasname,marie angel couvent,hassurnameasstring,xsd: string,56,0.8574074074074074,27,0.5059011164274322,0.0,0.0
hasname,marie angel couvent,hassurnameasstring,couvent,56,0.8574074074074074,54,0.46365914786967416,0.0,0.44943641652398214
hasname,marie angel couvent,bernard,"couvent, ""couvent"")",29,0.5238095238095238,53,0.5842105263157894,0.0,0.44943641652398214
hasname,marie angel couvent,hasfirstnameasstring,xsd: string,52,0.8483333333333334,27,0.5059011164274322,0.0,0.0
hasname,marie angel couvent,hasfirstnameasstring,marie,52,0.8483333333333334,42,0.8526315789473684,0.0,0.4494364165239821
hasname,marie angel couvent,bernard,"couvent, ""marie"")",29,0.5238095238095238,39,0.45242518059855524,0.0,0.7092972666062739
hasname,marie angel couvent,hasdescription,description,38,0.6190476190476191,27,0.4392344497607656,0.0,0.0
hasname,marie angel couvent,hasdescription,african-american philanthropist in new orleans. she is best known for dedicating the property that would be used to construct the institute catholique.,38,0.6190476190476191,21,0.5318516392266214,0.0,0.0
hasname,marie angel couvent,bernard,"couvent, ""african-american philanthropist in new orleans. she is best known for dedicating the property that would be used to construct the institute catholique."")",29,0.5238095238095238,20,0.5377844748203159,0.0,0.06331767160329245
hasname,marie angel couvent,record,module:,15,0.0,31,0.4177109440267335,0.0,0.0
hasname,marie angel couvent,referstoplaceoforigin,place,21,0.41269841269841273,25,0.5017543859649123,0.0,0.0
hasname,marie angel couvent,referstoplaceoforigin,guinea,21,0.41269841269841273,24,0.5654970760233918,0.0,0.0
hasname,marie angel couvent,bernard,"couvent, ""guinea"")",29,0.5238095238095238,38,0.4905318852687273,0.0,0.2605556710562624
hasname,marie angel couvent,record,module:,15,0.0,31,0.4177109440267335,0.0,0.0
hasname,marie angel couvent,has_race,race,67,0.8458333333333333,35,0.5248538011695906,0.0,0.0
hasname,marie angel couvent,has_race,african-american,67,0.8458333333333333,46,0.5986842105263158,0.0,0.0
hasname,marie angel couvent,bernard,"couvent, ""african-american"")",29,0.5238095238095238,34,0.6027568922305765,0.0,0.20199309249791833
hasname,marie angel couvent,record,module:,15,0.0,31,0.4177109440267335,0.0,0.0
hasname,marie angel couvent,hasbirthdate,date_of_birth,53,0.7972222222222223,25,0.48133153396311296,0.0,0.0
hasname,marie angel couvent,hasbirthdate,c. 1757,53,0.7972222222222223,8,0.3984962406015038,0.0,0.0
hasname,marie angel couvent,bernard,"couvent, ""c. 1757"")",29,0.5238095238095238,37,0.37543859649122807,0.0,0.26055567105626243
hasname,marie angel couvent,hasdeathdate,date_of_death,53,0.6436507936507937,31,0.5368870895186685,0.0,0.0
hasname,marie angel couvent,hasdeathdate,june 28,53,0.6436507936507937,23,0.4177109440267335,0.0,0.0
hasname,marie angel couvent,hasdeathdate,1837,53,0.6436507936507937,0,0.0,0.0,0.0
hasname,marie angel couvent,bernard,"couvent, ""june 28, 1837"")",29,0.5238095238095238,32,0.4066165413533835,0.0,0.1707761131901165
hasname,marie angel couvent,record,module:,15,0.0,31,0.4177109440267335,0.0,0.0
hasname,marie angel couvent,hassex,sex_type,62,0.8222222222222222,15,0.45175438596491224,0.0,0.0
hasname,marie angel couvent,hassex,female,62,0.8222222222222222,32,0.5654970760233918,0.0,0.0
hasname,marie angel couvent,bernard,"couvent, ""female"")",29,0.5238095238095238,38,0.4905318852687273,0.0,0.2605556710562624
hasname,marie angel couvent,status record,module:,30,0.442002442002442,31,0.4177109440267335,0.0,0.0
hasname,marie angel couvent,hasstatusgeneratedevent,event,40,0.650448585231194,42,0.47485380116959064,0.0,0.0
hasname,marie angel couvent,hasstatusgeneratedevent,freedom,40,0.650448585231194,31,0.5258145363408522,0.0,0.0
hasname,marie angel couvent,bernard,"couvent, ""freedom"")",29,0.5238095238095238,37,0.43274853801169594,0.0,0.2605556710562624
hasname,marie angel couvent,hasvalue,pscategories,67,0.8458333333333333,32,0.5077276524644946,0.0,0.0
hasname,marie angel couvent,hasvalue,free person,67,0.8458333333333333,40,0.5093035619351408,0.0,0.0
hasname,marie angel couvent,bernard,"couvent, ""free person"")",29,0.5238095238095238,33,0.5105517416730231,0.0,0.20199309249791833
hasname,marie angel couvent,record,module:,15,0.0,31,0.4177109440267335,0.0,0.0
hasname,marie angel couvent,hasvalue,occupations,67,0.8458333333333333,27,0.4413875598086124,0.0,0.0
hasname,marie angel couvent,hasvalue,philanthropist,67,0.8458333333333333,30,0.5275689223057644,0.0,0.0
hasname,marie angel couvent,bernard,"couvent, ""philanthropist"")",29,0.5238095238095238,31,0.5310391363022942,0.0,0.26055567105626243
hasname,marie angel couvent,relationship record,module:,23,0.5106516290726817,31,0.4177109440267335,0.0,0.0
hasname,marie angel couvent,hasinteragentrelationshiptype,interagentrelationshiptypes,33,0.6324575807334428,39,0.5680511820862698,0.0,0.0
hasname,marie angel couvent,hasinteragentrelationshiptype,spouse,33,0.6324575807334428,24,0.4064327485380117,0.0,0.0
hasname,marie angel couvent,bernard,"couvent, ""spouse"")",29,0.5238095238095238,38,0.4385964912280702,0.0,0.26055567105626243
hasname,marie angel couvent,isrelationshipto,agent,17,0.44047619047619047,42,0.5868421052631579,0.0,0.0
hasname,marie angel couvent,isrelationshipto,gabriel bernard couvent,17,0.44047619047619047,67,0.8173997796423426,0.0,0.20199309249791833
hasname,marie angel couvent,bernard,"couvent, ""gabriel bernard couvent"")",29,0.5238095238095238,52,0.6724032302979671,0.0,0.31878402175377923
hasname,marie angel couvent,isrelationshipfrom,agent,24,0.43121693121693117,42,0.5868421052631579,0.0,0.0
hasname,marie angel couvent,isrelationshipfrom,marie bernard couvent,24,0.43121693121693117,75,0.9290874244434615,0.0,0.5031026124151314
hasname,marie angel couvent,bernard,"couvent, ""marie bernard couvent"")",29,0.5238095238095238,58,0.6660412171248086,0.0,0.5697077090551432
hasname,marie angel couvent,role record,module:,11,0.41125541125541126,31,0.4177109440267335,0.0,0.0
hasname,marie angel couvent,hasparticipantroletype,participantroletypes,34,0.5805194805194805,41,0.6187400318979267,0.0,0.0
hasname,marie angel couvent,hasparticipantroletype,founder,34,0.5805194805194805,23,0.4177109440267335,0.0,0.0
hasname,marie angel couvent,bernard,"couvent, ""founder"")",29,0.5238095238095238,37,0.4360902255639097,0.0,0.2605556710562624
hasname,marie angel couvent,roleprovidedby,event,10,0.4047619047619047,42,0.47485380116959064,0.0,0.0
hasname,marie angel couvent,roleprovidedby,founding of the institute catholique,10,0.4047619047619047,36,0.5160818713450293,0.0,0.0
hasname,marie angel couvent,bernard,"couvent, ""founding of the institute catholique"")",29,0.5238095238095238,30,0.5095029239766081,0.0,0.1362763414390864
hasfirstname,marie angel,record,module:,22,0.4166666666666667,22,0.48917748917748916,0.0,0.0
hasfirstname,marie angel,hasnamevariant,namevariant,54,0.8244444444444444,55,0.6147186147186147,0.0,0.0
hasfirstname,marie angel,hasnamevariant,marie bernard couvent,54,0.8244444444444444,50,0.8271284271284272,0.0,0.2605556710562624
hasfirstname,marie angel,bernard,"couvent, ""marie bernard couvent"")",32,0.44841269841269843,36,0.5488215488215488,0.0,0.1757860783933462
hasfirstname,marie angel,hasnamevariant,namevariant,54,0.8244444444444444,55,0.6147186147186147,0.0,0.0
hasfirstname,marie angel,hasnamevariant,justin fervin,54,0.8244444444444444,25,0.47377622377622375,0.0,0.0
hasfirstname,marie angel,bernard,"couvent, ""justin fervin"")",32,0.44841269841269843,22,0.48484848484848486,0.0,0.0
hasfirstname,marie angel,hasnamevariant,namevariant,54,0.8244444444444444,55,0.6147186147186147,0.0,0.0
hasfirstname,marie angel,hasnamevariant,maria gabriel bernard couvent,54,0.8244444444444444,40,0.839498432601881,0.0,0.0
hasfirstname,marie angel,bernard,"couvent, ""maria gabriel bernard couvent"")",32,0.44841269841269843,31,0.6348854397634885,0.0,0.0
hasfirstname,marie angel,hasnamevariant,namevariant,54,0.8244444444444444,55,0.6147186147186147,0.0,0.0
hasfirstname,marie angel,hasnamevariant,marie justine cirnaire,54,0.8244444444444444,48,0.6969696969696969,0.0,0.2605556710562624
hasfirstname,marie angel,bernard,"couvent, ""marie justine cirnaire"")",32,0.44841269841269843,36,0.5291889483065954,0.0,0.22028815056182974
hasfirstname,marie angel,haspreferrednamevariant,preferrednamevariant,51,0.6026570048309178,39,0.5040404040404041,0.0,0.0
hasfirstname,marie angel,haspreferrednamevariant,marie bernard couvent,51,0.6026570048309178,50,0.8271284271284272,0.0,0.2605556710562624
hasfirstname,marie angel,bernard,"couvent, ""marie bernard couvent"")",32,0.44841269841269843,36,0.5488215488215488,0.0,0.1757860783933462
hasfirstname,marie angel,fullnameasstring,xsd:string,36,0.6527777777777778,38,0.5878787878787879,0.0,0.0
hasfirstname,marie angel,fullnameasstring,marie bernard couvent,36,0.6527777777777778,50,0.8271284271284272,0.0,0.2605556710562624
hasfirstname,marie angel,bernard,"couvent, ""marie bernard couvent"")",32,0.44841269841269843,36,0.5488215488215488,0.0,0.1757860783933462
hasfirstname,marie angel,hassurnameasstring,xsd: string,53,0.6962962962962962,36,0.5151515151515151,0.0,0.0
hasfirstname,marie angel,hassurnameasstring,couvent,53,0.6962962962962962,22,0.48917748917748916,0.0,0.0
hasfirstname,marie angel,bernard,"couvent, ""couvent"")",32,0.44841269841269843,20,0.4413875598086124,0.0,0.0
hasfirstname,marie angel,hasfirstnameasstring,xsd: string,75,0.92,36,0.5151515151515151,0.0,0.0
hasfirstname,marie angel,hasfirstnameasstring,marie,75,0.92,62,0.890909090909091,0.0,0.5797386715376658
hasfirstname,marie angel,bernard,"couvent, ""marie"")",32,0.44841269841269843,36,0.5162210338680927,0.0,0.33609692727625756
hasfirstname,marie angel,hasdescription,description,46,0.7930555555555556,27,0.49242424242424243,0.0,0.0
hasfirstname,marie angel,hasdescription,african-american philanthropist in new orleans. she is best known for dedicating the property that would be used to construct the institute catholique.,46,0.7930555555555556,14,0.5394340758579169,0.0,0.0
hasfirstname,marie angel,bernard,"couvent, ""african-american philanthropist in new orleans. she is best known for dedicating the property that would be used to construct the institute catholique."")",32,0.44841269841269843,13,0.5568135341141476,0.0,0.0
hasfirstname,marie angel,record,module:,22,0.4166666666666667,22,0.48917748917748916,0.0,0.0
hasfirstname,marie angel,referstoplaceoforigin,place,36,0.48412698412698413,25,0.5272727272727272,0.0,0.0
hasfirstname,marie angel,referstoplaceoforigin,guinea,36,0.48412698412698413,35,0.5934343434343434,0.0,0.0
hasfirstname,marie angel,bernard,"couvent, ""guinea"")",32,0.44841269841269843,28,0.5107744107744108,0.0,0.0
hasfirstname,marie angel,record,module:,22,0.4166666666666667,22,0.48917748917748916,0.0,0.0
hasfirstname,marie angel,has_race,race,60,0.825,40,0.5631313131313131,0.0,0.0
hasfirstname,marie angel,has_race,african-american,60,0.825,44,0.5845959595959597,0.0,0.0
hasfirstname,marie angel,bernard,"couvent, ""african-american"")",32,0.44841269841269843,31,0.545995670995671,0.0,0.0
hasfirstname,marie angel,record,module:,22,0.4166666666666667,22,0.48917748917748916,0.0,0.0
hasfirstname,marie angel,hasbirthdate,date_of_birth,67,0.8444444444444443,17,0.4452214452214452,0.0,0.0
hasfirstname,marie angel,hasbirthdate,c. 1757,67,0.8444444444444443,11,0.41125541125541126,0.0,0.0
hasfirstname,marie angel,bernard,"couvent, ""c. 1757"")",32,0.44841269841269843,13,0.3657628920786815,0.0,0.0
hasfirstname,marie angel,hasdeathdate,date_of_death,50,0.6111111111111112,25,0.47377622377622375,0.0,0.0
hasfirstname,marie angel,hasdeathdate,june 28,50,0.6111111111111112,22,0.48917748917748916,0.0,0.0
hasfirstname,marie angel,hasdeathdate,1837,50,0.6111111111111112,0,0.0,0.0,0.0
hasfirstname,marie angel,bernard,"couvent, ""june 28, 1837"")",32,0.44841269841269843,22,0.42454545454545456,0.0,0.0
hasfirstname,marie angel,record,module:,22,0.4166666666666667,22,0.48917748917748916,0.0,0.0
hasfirstname,marie angel,hassex,sex_type,56,0.6666666666666666,21,0.4772727272727273,0.0,0.0
hasfirstname,marie angel,hassex,female,56,0.6666666666666666,35,0.5934343434343434,0.0,0.0
hasfirstname,marie angel,bernard,"couvent, ""female"")",32,0.44841269841269843,28,0.5151515151515151,0.0,0.0
hasfirstname,marie angel,status record,module:,32,0.5427350427350427,22,0.48917748917748916,0.0,0.0
hasfirstname,marie angel,hasstatusgeneratedevent,event,46,0.6026570048309178,25,0.5272727272727272,0.0,0.0
hasfirstname,marie angel,hasstatusgeneratedevent,freedom,46,0.6026570048309178,33,0.48917748917748916,0.0,0.0
hasfirstname,marie angel,bernard,"couvent, ""freedom"")",32,0.44841269841269843,20,0.4413875598086124,0.0,0.0
hasfirstname,marie angel,hasvalue,pscategories,50,0.6805555555555557,35,0.5656565656565656,0.0,0.0
hasfirstname,marie angel,hasvalue,free person,50,0.6805555555555557,36,0.5696969696969697,0.0,0.0
hasfirstname,marie angel,bernard,"couvent, ""free person"")",32,0.44841269841269843,24,0.4906455862977602,0.0,0.0
hasfirstname,marie angel,record,module:,22,0.4166666666666667,22,0.48917748917748916,0.0,0.0
hasfirstname,marie angel,hasvalue,occupations,50,0.6805555555555557,27,0.5151515151515151,0.0,0.0
hasfirstname,marie angel,hasvalue,philanthropist,50,0.6805555555555557,24,0.38311688311688313,0.0,0.0
hasfirstname,marie angel,bernard,"couvent, ""philanthropist"")",32,0.44841269841269843,22,0.4809634809634809,0.0,0.0
hasfirstname,marie angel,relationship record,module:,32,0.5077276524644946,22,0.48917748917748916,0.0,0.0
hasfirstname,marie angel,hasinteragentrelationshiptype,interagentrelationshiptypes,39,0.6127075351213281,32,0.5690235690235691,0.0,0.0
hasfirstname,marie angel,hasinteragentrelationshiptype,spouse,39,0.6127075351213281,12,0.41919191919191917,0.0,0.0
hasfirstname,marie angel,bernard,"couvent, ""spouse"")",32,0.44841269841269843,21,0.4452861952861953,0.0,0.0
hasfirstname,marie angel,isrelationshipto,agent,29,0.5307539682539683,38,0.6242424242424242,0.0,0.0
hasfirstname,marie angel,isrelationshipto,gabriel bernard couvent,29,0.5307539682539683,41,0.6146245059288538,0.0,0.0
hasfirstname,marie angel,bernard,"couvent, ""gabriel bernard couvent"")",32,0.44841269841269843,30,0.564935064935065,0.0,0.0
hasfirstname,marie angel,isrelationshipfrom,agent,33,0.6388888888888888,38,0.6242424242424242,0.0,0.0
hasfirstname,marie angel,isrelationshipfrom,marie bernard couvent,33,0.6388888888888888,50,0.8271284271284272,0.0,0.2605556710562624
hasfirstname,marie angel,bernard,"couvent, ""marie bernard couvent"")",32,0.44841269841269843,36,0.5488215488215488,0.0,0.1757860783933462
hasfirstname,marie angel,role record,module:,17,0.44949494949494956,22,0.48917748917748916,0.0,0.0
hasfirstname,marie angel,hasparticipantroletype,participantroletypes,41,0.6826599326599326,39,0.6145021645021645,0.0,0.0
hasfirstname,marie angel,hasparticipantroletype,founder,41,0.6826599326599326,22,0.45598845598845594,0.0,0.0
hasfirstname,marie angel,bernard,"couvent, ""founder"")",32,0.44841269841269843,27,0.4413875598086124,0.0,0.0
hasfirstname,marie angel,roleprovidedby,event,15,0.376984126984127,25,0.5272727272727272,0.0,0.0
hasfirstname,marie angel,roleprovidedby,founding of the institute catholique,15,0.376984126984127,26,0.45959595959595956,0.0,0.0
hasfirstname,marie angel,bernard,"couvent, ""founding of the institute catholique"")",32,0.44841269841269843,20,0.5012626262626263,0.0,0.0
hassurname,couvent,record,module:,25,0.4222222222222222,43,0.6190476190476191,0.0,0.0
hassurname,couvent,hasnamevariant,namevariant,58,0.795,33,0.5616883116883117,0.0,0.0
hassurname,couvent,hasnamevariant,marie bernard couvent,58,0.795,50,0.4603174603174603,0.0,0.44943641652398214
hassurname,couvent,bernard,"couvent, ""marie bernard couvent"")",35,0.46507936507936504,35,0.8424242424242424,0.0,0.7092972666062738
hassurname,couvent,hasnamevariant,namevariant,58,0.795,33,0.5616883116883117,0.0,0.0
hassurname,couvent,hasnamevariant,justin fervin,58,0.795,30,0.543040293040293,0.0,0.0
hassurname,couvent,bernard,"couvent, ""justin fervin"")",35,0.46507936507936504,44,0.8560000000000001,0.0,0.4494364165239821
hassurname,couvent,hasnamevariant,namevariant,58,0.795,33,0.5616883116883117,0.0,0.0
hassurname,couvent,hasnamevariant,maria gabriel bernard couvent,58,0.795,39,0.451559934318555,0.0,0.3799783615910079
hassurname,couvent,bernard,"couvent, ""maria gabriel bernard couvent"")",35,0.46507936507936504,29,0.8341463414634147,0.0,0.6348087971775132
hassurname,couvent,hasnamevariant,namevariant,58,0.795,33,0.5616883116883117,0.0,0.0
hassurname,couvent,hasnamevariant,marie justine cirnaire,58,0.795,21,0.41774891774891776,0.0,0.0
hassurname,couvent,bernard,"couvent, ""marie justine cirnaire"")",35,0.46507936507936504,34,0.8411764705882353,0.0,0.3799783615910079
hassurname,couvent,haspreferrednamevariant,preferrednamevariant,48,0.6326086956521739,22,0.4619047619047619,0.0,0.0
hassurname,couvent,haspreferrednamevariant,marie bernard couvent,48,0.6326086956521739,50,0.4603174603174603,0.0,0.44943641652398214
hassurname,couvent,bernard,"couvent, ""marie bernard couvent"")",35,0.46507936507936504,35,0.8424242424242424,0.0,0.7092972666062738
hassurname,couvent,fullnameasstring,xsd:string,38,0.6726851851851853,12,0.32857142857142857,0.0,0.0
hassurname,couvent,fullnameasstring,marie bernard couvent,38,0.6726851851851853,50,0.4603174603174603,0.0,0.44943641652398214
