TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Primus Hall,hasSex,Male,2. hasNameVariant,"hasNameVariant(Primus Hall, ""Primus Trask"")",35,36,0.6339869281045751,0.0,9,17,0.5155038759689923,0.0
Primus Hall,hasSex,Male,3. hasPreferredNameVariant,"hasPreferredNameVariant(Primus Hall, ""Primus Trask"")",25,26,0.6068376068376068,0.0,7,13,0.5128205128205128,0.0
Primus Hall,hasSex,Male,4. fullNameAsString,"string): fullNameAsString(Primus Hall, ""Primus Hall"")",24,25,0.4795321637426901,0.0,7,15,0.49109014675052415,0.0
Primus Hall,hasSex,Male,5. hasSurnameAsString,"string): hasSurnameAsString(Primus Hall, ""Hall"")",37,38,0.6904761904761904,0.0,8,15,0.5138888888888888,0.0
Primus Hall,hasSex,Male,6. hasFirstnameAsString,"string): hasFirstnameAsString(Primus Hall, ""Primus"")",28,36,0.6135265700483091,0.0,7,14,0.5128205128205128,0.0
Primus Hall,hasSex,Male,Description Module,,17,17,0.3148148148148148,0.0,0,0,0.0,0.0
Primus Hall,hasSex,Male,1. hasDescription,"hasDescription(Primus Hall, ""Enslaved. Free before the 13th Amendment. Served in the Revolutionary War. Worked for Timothy Pickering, a Quartermaster General and politician."")",35,36,0.6339869281045751,0.0,3,5,0.47793650793650794,0.0
Primus Hall,hasSex,Male,Origin Record Module,,8,8,0.4055555555555556,0.0,0,0,0.0,0.0
Primus Hall,hasSex,Male,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Primus Hall, ""Boston"")",13,14,0.3055555555555555,0.0,8,14,0.494949494949495,0.0
Primus Hall,hasSex,Male,Race Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Primus Hall,hasSex,Male,1. has_Race,"has_Race(Primus Hall, ""African-American"")",47,50,0.5909090909090909,0.0,13,20,0.4966124661246612,0.0
Primus Hall,hasSex,Male,Age Record Module,,9,17,0.40849673202614384,0.0,0,0,0.0,0.0
Primus Hall,hasSex,Male,1. hasAgeValue,"double): hasAgeValue(Primus Hall, 86)",40,42,0.6507936507936508,0.0,15,16,0.49924924924924924,0.0
Primus Hall,hasSex,Male,2. hasBirthDate,"hasBirthDate(Primus Hall, ""February 29, 1756"")",38,40,0.5666666666666667,0.0,12,13,0.4939613526570048,0.0
Primus Hall,hasSex,Male,3. hasDeathDate,"hasDeathDate(Primus Hall, ""March 22, 1842"")",38,40,0.6444444444444445,0.0,9,14,0.49547803617571057,0.0
Primus Hall,hasSex,Male,Sex Record Module,,26,26,0.5588235294117647,0.0,0,0,0.0,0.0
Primus Hall,hasSex,Male,1. hasSex,"hasSex(Primus Hall, ""Male"")",80,100,0.8888888888888888,1.0,26,100,0.5246913580246914,0.3799783615910079
Primus Hall,hasSex,Male,Person Status Record Module,,18,12,0.5216049382716049,0.0,0,0,0.0,0.0
Primus Hall,hasSex,Male,1. hasStatusGeneratedEvent,"hasStatusGeneratedEvent(Primus Hall, ""manumission, service in the Revolutionary War"")",31,32,0.6752136752136751,0.0,7,10,0.48398692810457516,0.0
Primus Hall,hasSex,Male,2. hasValue,"hasValue(Primus Hall, ""Free Person, Soldier"")",47,50,0.5909090909090909,0.0,12,14,0.6055555555555555,0.0
Primus Hall,hasSex,Male,Occupation Record Module,,13,13,0.47222222222222215,0.0,0,0,0.0,0.0
Primus Hall,hasSex,Male,1. hasValue,"hasValue(Primus Hall, ""Revolutionary War Soldier, Worker for Timothy Pickering"")",47,50,0.5909090909090909,0.0,7,10,0.5958333333333333,0.0
Primus Hall,hasSex,Male,InterAgent Relationship Record Module,,14,9,0.41591591591591587,0.0,0,0,0.0,0.0
Primus Hall,hasSex,Male,1. hasInterAgentRelationshipType,"hasInterAgentRelationshipType(Primus Hall, ""Enslaver or Owner"")",21,27,0.5972222222222222,0.0,9,10,0.48809523809523814,0.0
Primus Hall,hasSex,Male,2. isRelationshipTo,"isRelationshipTo(Primus Hall, ""Ezra Trask"")",16,17,0.44152046783625726,0.0,9,14,0.49547803617571057,0.0
Primus Hall,hasSex,Male,3. isRelationshipFrom,"isRelationshipFrom(Ezra Trask, ""Primus Hall"")",15,15,0.43650793650793646,0.0,8,13,0.49444444444444446,0.0
Primus Hall,hasSex,Male,4. hasInterAgentRelationshipType,"hasInterAgentRelationshipType(Primus Hall, ""Spouse"")",21,27,0.5972222222222222,0.0,11,12,0.4914529914529915,0.0
Primus Hall,hasSex,Male,5. isRelationshipTo,"isRelationshipTo(Primus Hall, ""Ann"")",16,17,0.44152046783625726,0.0,10,17,0.5,0.0
Primus Hall,hasSex,Male,6. isRelationshipFrom,"isRelationshipFrom(Ann, ""Primus Hall"")",15,15,0.43650793650793646,0.0,10,16,0.4985380116959064,0.0
Primus Hall,hasSex,Male,Participant Role Record Module,,11,11,0.4666666666666666,0.0,0,0,0.0,0.0
Primus Hall,hasSex,Male,1. hasParticipantRoleType,"hasParticipantRoleType(Primus Hall, ""Soldier"")",26,27,0.54,0.0,12,13,0.6050724637681159,0.0
Primus Hall,hasSex,Male,2. roleProvidedBy,"roleProvidedBy(Primus Hall, ""Service in the Continental Army, Massachusetts"")",9,9,0.40849673202614384,0.0,7,11,0.4852092352092352,0.0
Primus Hall,hasParticipantRole,Child,Name Record Module,,28,22,0.5,0.0,0,0,0.0,0.0
Primus Hall,hasParticipantRole,Child,1. hasNameVariant,"hasNameVariant(Primus Hall, ""Primus Hall"")",51,53,0.6145969498910675,0.0,13,13,0.48253968253968255,0.0
Primus Hall,hasParticipantRole,Child,2. hasNameVariant,"hasNameVariant(Primus Hall, ""Primus Trask"")",51,53,0.6145969498910675,0.0,12,11,0.4821705426356589,0.0
Primus Hall,hasParticipantRole,Child,3. hasPreferredNameVariant,"hasPreferredNameVariant(Primus Hall, ""Primus Trask"")",45,47,0.58005698005698,0.0,11,13,0.44145299145299144,0.0
Primus Hall,hasParticipantRole,Child,4. fullNameAsString,"string): fullNameAsString(Primus Hall, ""Primus Hall"")",27,28,0.3803118908382066,0.0,7,10,0.4792452830188679,0.0
Primus Hall,hasParticipantRole,Child,5. hasSurnameAsString,"string): hasSurnameAsString(Primus Hall, ""Hall"")",36,37,0.5687830687830688,0.0,11,10,0.3138888888888889,0.0
Primus Hall,hasParticipantRole,Child,6. hasFirstnameAsString,"string): hasFirstnameAsString(Primus Hall, ""Primus"")",34,40,0.5967793880837359,0.0,11,9,0.3128205128205128,0.0
Primus Hall,hasParticipantRole,Child,Description Module,,44,44,0.6498316498316499,0.0,0,0,0.0,0.0
Primus Hall,hasParticipantRole,Child,1. hasDescription,"hasDescription(Primus Hall, ""Enslaved. Free before the 13th Amendment. Served in the Revolutionary War. Worked for Timothy Pickering, a Quartermaster General and politician."")",46,47,0.6618142206377501,0.0,4,5,0.6076190476190476,0.0
Primus Hall,hasParticipantRole,Child,Origin Record Module,,42,32,0.5388888888888889,0.0,0,0,0.0,0.0
Primus Hall,hasParticipantRole,Child,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Primus Hall, ""Boston"")",33,34,0.49074074074074076,0.0,8,13,0.3151515151515152,0.0
Primus Hall,hasParticipantRole,Child,Race Record Module,,33,22,0.5,0.0,0,0,0.0,0.0
Primus Hall,hasParticipantRole,Child,1. has_Race,"has_Race(Primus Hall, ""African-American"")",41,43,0.6274651274651274,0.0,13,14,0.5577235772357724,0.0
Primus Hall,hasParticipantRole,Child,Age Record Module,,23,23,0.4572984749455338,0.0,0,0,0.0,0.0
Primus Hall,hasParticipantRole,Child,1. hasAgeValue,"double): hasAgeValue(Primus Hall, 86)",38,45,0.5873015873015873,0.0,14,11,0.44924924924924925,0.0
Primus Hall,hasParticipantRole,Child,2. hasBirthDate,"hasBirthDate(Primus Hall, ""February 29, 1756"")",48,50,0.662962962962963,0.0,12,13,0.5550724637681159,0.0
Primus Hall,hasParticipantRole,Child,3. hasDeathDate,"hasDeathDate(Primus Hall, ""March 22, 1842"")",48,50,0.6592592592592593,0.0,12,14,0.5565891472868217,0.0
Primus Hall,hasParticipantRole,Child,Sex Record Module,,23,23,0.4572984749455338,0.0,0,0,0.0,0.0
Primus Hall,hasParticipantRole,Child,1. hasSex,"hasSex(Primus Hall, ""Male"")",30,31,0.5,0.0,19,14,0.49135802469135803,0.0
Primus Hall,hasParticipantRole,Child,Person Status Record Module,,40,22,0.5648148148148149,0.0,0,0,0.0,0.0
Primus Hall,hasParticipantRole,Child,1. hasStatusGeneratedEvent,"hasStatusGeneratedEvent(Primus Hall, ""manumission, service in the Revolutionary War"")",36,37,0.58005698005698,0.0,7,7,0.5323529411764706,0.0
Primus Hall,hasParticipantRole,Child,2. hasValue,"hasValue(Primus Hall, ""Free Person, Soldier"")",41,43,0.6262626262626262,0.0,16,18,0.4444444444444444,0.0
Primus Hall,hasParticipantRole,Child,Occupation Record Module,,38,33,0.5686026936026937,0.0,0,0,0.0,0.0
Primus Hall,hasParticipantRole,Child,1. hasValue,"hasValue(Primus Hall, ""Revolutionary War Soldier, Worker for Timothy Pickering"")",41,43,0.6262626262626262,0.0,9,10,0.43472222222222223,0.0
Primus Hall,hasParticipantRole,Child,InterAgent Relationship Record Module,,33,25,0.5373450373450374,0.0,0,0,0.0,0.0
Primus Hall,hasParticipantRole,Child,1. hasInterAgentRelationshipType,"hasInterAgentRelationshipType(Primus Hall, ""Enslaver or Owner"")",36,45,0.5812856125356126,0.0,9,9,0.43809523809523804,0.0
Primus Hall,hasParticipantRole,Child,2. isRelationshipTo,"isRelationshipTo(Primus Hall, ""Ezra Trask"")",38,44,0.5384990253411306,0.0,12,14,0.44547803617571063,0.0
Primus Hall,hasParticipantRole,Child,3. isRelationshipFrom,"isRelationshipFrom(Ezra Trask, ""Primus Hall"")",36,42,0.5439153439153439,0.0,12,13,0.4444444444444444,0.0
Primus Hall,hasParticipantRole,Child,4. hasInterAgentRelationshipType,"hasInterAgentRelationshipType(Primus Hall, ""Spouse"")",36,45,0.5812856125356126,0.0,11,11,0.44145299145299144,0.0
Primus Hall,hasParticipantRole,Child,5. isRelationshipTo,"isRelationshipTo(Primus Hall, ""Ann"")",38,44,0.5384990253411306,0.0,15,16,0.45,0.0
Primus Hall,hasParticipantRole,Child,6. isRelationshipFrom,"isRelationshipFrom(Ann, ""Primus Hall"")",36,42,0.5439153439153439,0.0,14,15,0.4485380116959064,0.0
Primus Hall,hasParticipantRole,Child,Participant Role Record Module,,62,62,0.688888888888889,0.0,0,0,0.0,0.0
Primus Hall,hasParticipantRole,Child,1. hasParticipantRoleType,"hasParticipantRoleType(Primus Hall, ""Soldier"")",84,86,0.9066666666666666,0.0,16,17,0.5550724637681159,0.0
Primus Hall,hasParticipantRole,Child,2. roleProvidedBy,"roleProvidedBy(Primus Hall, ""Service in the Continental Army, Massachusetts"")",23,29,0.39063180827886707,0.0,7,13,0.43520923520923516,0.0
Primus Hall,hasParticipantRole,Deceased Person,Name Record Module,,28,22,0.5,0.0,0,0,0.0,0.0
Primus Hall,hasParticipantRole,Deceased Person,1. hasNameVariant,"hasNameVariant(Primus Hall, ""Primus Hall"")",51,53,0.6145969498910675,0.0,25,34,0.4496031746031746,0.0
Primus Hall,hasParticipantRole,Deceased Person,2. hasNameVariant,"hasNameVariant(Primus Hall, ""Primus Trask"")",51,53,0.6145969498910675,0.0,24,30,0.4481266149870801,0.0
Primus Hall,hasParticipantRole,Deceased Person,3. hasPreferredNameVariant,"hasPreferredNameVariant(Primus Hall, ""Primus Trask"")",45,47,0.58005698005698,0.0,24,29,0.5658119658119659,0.0
Primus Hall,hasParticipantRole,Deceased Person,4. fullNameAsString,"string): fullNameAsString(Primus Hall, ""Primus Hall"")",27,28,0.3803118908382066,0.0,18,32,0.4364255765199161,0.0
Primus Hall,hasParticipantRole,Deceased Person,5. hasSurnameAsString,"string): hasSurnameAsString(Primus Hall, ""Hall"")",36,37,0.5687830687830688,0.0,19,31,0.44166666666666665,0.0
Primus Hall,hasParticipantRole,Deceased Person,6. hasFirstnameAsString,"string): hasFirstnameAsString(Primus Hall, ""Primus"")",34,40,0.5967793880837359,0.0,21,30,0.4373931623931624,0.0
Primus Hall,hasParticipantRole,Deceased Person,Description Module,,44,44,0.6498316498316499,0.0,0,0,0.0,0.0
Primus Hall,hasParticipantRole,Deceased Person,1. hasDescription,"hasDescription(Primus Hall, ""Enslaved. Free before the 13th Amendment. Served in the Revolutionary War. Worked for Timothy Pickering, a Quartermaster General and politician."")",46,47,0.6618142206377501,0.0,15,15,0.5619047619047618,0.0
Primus Hall,hasParticipantRole,Deceased Person,Origin Record Module,,42,32,0.5388888888888889,0.0,0,0,0.0,0.0
Primus Hall,hasParticipantRole,Deceased Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Primus Hall, ""Boston"")",33,34,0.49074074074074076,0.0,31,29,0.5520202020202021,0.0
Primus Hall,hasParticipantRole,Deceased Person,Race Record Module,,33,22,0.5,0.0,0,0,0.0,0.0
Primus Hall,hasParticipantRole,Deceased Person,1. has_Race,"has_Race(Primus Hall, ""African-American"")",41,43,0.6274651274651274,0.0,25,35,0.45835591689250227,0.0
Primus Hall,hasParticipantRole,Deceased Person,Age Record Module,,23,23,0.4572984749455338,0.0,0,0,0.0,0.0
Primus Hall,hasParticipantRole,Deceased Person,1. hasAgeValue,"double): hasAgeValue(Primus Hall, 86)",38,45,0.5873015873015873,0.0,27,38,0.5253617253617253,0.0
Primus Hall,hasParticipantRole,Deceased Person,2. hasBirthDate,"hasBirthDate(Primus Hall, ""February 29, 1756"")",48,50,0.662962962962963,0.0,20,29,0.45040257648953297,0.0
Primus Hall,hasParticipantRole,Deceased Person,3. hasDeathDate,"hasDeathDate(Primus Hall, ""March 22, 1842"")",48,50,0.6592592592592593,0.0,24,30,0.4549526270456503,0.0
Primus Hall,hasParticipantRole,Deceased Person,Sex Record Module,,23,23,0.4572984749455338,0.0,0,0,0.0,0.0
Primus Hall,hasParticipantRole,Deceased Person,1. hasSex,"hasSex(Primus Hall, ""Male"")",30,31,0.5,0.0,29,37,0.43245149911816577,0.0
Primus Hall,hasParticipantRole,Deceased Person,Person Status Record Module,,40,22,0.5648148148148149,0.0,0,0,0.0,0.0
Primus Hall,hasParticipantRole,Deceased Person,1. hasStatusGeneratedEvent,"hasStatusGeneratedEvent(Primus Hall, ""manumission, service in the Revolutionary War"")",36,37,0.58005698005698,0.0,20,23,0.519356460532931,0.0
Primus Hall,hasParticipantRole,Deceased Person,2. hasValue,"hasValue(Primus Hall, ""Free Person, Soldier"")",41,43,0.6262626262626262,0.0,33,57,0.538047138047138,0.1757860783933462
Primus Hall,hasParticipantRole,Deceased Person,Occupation Record Module,,38,33,0.5686026936026937,0.0,0,0,0.0,0.0
Primus Hall,hasParticipantRole,Deceased Person,1. hasValue,"hasValue(Primus Hall, ""Revolutionary War Soldier, Worker for Timothy Pickering"")",41,43,0.6262626262626262,0.0,19,22,0.5111111111111112,0.0
Primus Hall,hasParticipantRole,Deceased Person,InterAgent Relationship Record Module,,33,25,0.5373450373450374,0.0,0,0,0.0,0.0
Primus Hall,hasParticipantRole,Deceased Person,1. hasInterAgentRelationshipType,"hasInterAgentRelationshipType(Primus Hall, ""Enslaver or Owner"")",36,45,0.5812856125356126,0.0,26,27,0.49682539682539684,0.0
Primus Hall,hasParticipantRole,Deceased Person,2. isRelationshipTo,"isRelationshipTo(Primus Hall, ""Ezra Trask"")",38,44,0.5384990253411306,0.0,21,30,0.4549526270456503,0.0
Primus Hall,hasParticipantRole,Deceased Person,3. isRelationshipFrom,"isRelationshipFrom(Ezra Trask, ""Primus Hall"")",36,42,0.5439153439153439,0.0,23,29,0.4453703703703704,0.0
Primus Hall,hasParticipantRole,Deceased Person,4. hasInterAgentRelationshipType,"hasInterAgentRelationshipType(Primus Hall, ""Spouse"")",36,45,0.5812856125356126,0.0,27,32,0.5270784770784771,0.0
Primus Hall,hasParticipantRole,Deceased Person,5. isRelationshipTo,"isRelationshipTo(Primus Hall, ""Ann"")",38,44,0.5384990253411306,0.0,27,30,0.4685185185185185,0.0
Primus Hall,hasParticipantRole,Deceased Person,6. isRelationshipFrom,"isRelationshipFrom(Ann, ""Primus Hall"")",36,42,0.5439153439153439,0.0,26,29,0.4641325536062378,0.0
Primus Hall,hasParticipantRole,Deceased Person,Participant Role Record Module,,62,62,0.688888888888889,0.0,0,0,0.0,0.0
Primus Hall,hasParticipantRole,Deceased Person,1. hasParticipantRoleType,"hasParticipantRoleType(Primus Hall, ""Soldier"")",84,86,0.9066666666666666,0.0,23,28,0.5059727711901625,0.0
Primus Hall,hasParticipantRole,Deceased Person,2. roleProvidedBy,"roleProvidedBy(Primus Hall, ""Service in the Continental Army, Massachusetts"")",23,29,0.39063180827886707,0.0,17,23,0.575935175935176,0.0
Primus Hall,hasDescriptiveOccupation,Slave,Name Record Module,,24,29,0.46494708994708994,0.0,0,0,0.0,0.0
Primus Hall,hasDescriptiveOccupation,Slave,1. hasNameVariant,"hasNameVariant(Primus Hall, ""Primus Hall"")",39,40,0.5607298474945533,0.0,9,19,0.48253968253968255,0.0
Primus Hall,hasDescriptiveOccupation,Slave,2. hasNameVariant,"hasNameVariant(Primus Hall, ""Primus Trask"")",39,40,0.5607298474945533,0.0,8,16,0.4821705426356589,0.0
Primus Hall,hasDescriptiveOccupation,Slave,3. hasPreferredNameVariant,"hasPreferredNameVariant(Primus Hall, ""Primus Trask"")",36,37,0.5004273504273504,0.0,7,13,0.4794871794871795,0.0
Primus Hall,hasDescriptiveOccupation,Slave,4. fullNameAsString,"string): fullNameAsString(Primus Hall, ""Primus Hall"")",28,29,0.45812447786132,0.0,10,15,0.45849056603773586,0.0
Primus Hall,hasDescriptiveOccupation,Slave,5. hasSurnameAsString,"string): hasSurnameAsString(Primus Hall, ""Hall"")",36,45,0.5698051948051949,0.0,11,14,0.44305555555555554,0.0
Primus Hall,hasDescriptiveOccupation,Slave,6. hasFirstnameAsString,"string): hasFirstnameAsString(Primus Hall, ""Primus"")",38,43,0.5628019323671497,0.0,7,14,0.44145299145299144,0.0
Primus Hall,hasDescriptiveOccupation,Slave,Description Module,,52,52,0.6666666666666666,0.0,0,0,0.0,0.0
Primus Hall,hasDescriptiveOccupation,Slave,1. hasDescription,"hasDescription(Primus Hall, ""Enslaved. Free before the 13th Amendment. Served in the Revolutionary War. Worked for Timothy Pickering, a Quartermaster General and politician."")",68,70,0.8022875816993463,0.0,4,6,0.5428571428571428,0.0
Primus Hall,hasDescriptiveOccupation,Slave,Origin Record Module,,27,36,0.4527777777777778,0.0,0,0,0.0,0.0
Primus Hall,hasDescriptiveOccupation,Slave,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Primus Hall, ""Boston"")",29,34,0.5111111111111111,0.0,12,18,0.444949494949495,0.0
Primus Hall,hasDescriptiveOccupation,Slave,Race Record Module,,24,33,0.46759259259259256,0.0,0,0,0.0,0.0
Primus Hall,hasDescriptiveOccupation,Slave,1. has_Race,"has_Race(Primus Hall, ""African-American"")",29,29,0.5429292929292929,0.0,13,14,0.44661246612466127,0.0
Primus Hall,hasDescriptiveOccupation,Slave,Age Record Module,,20,34,0.42320261437908496,0.0,0,0,0.0,0.0
Primus Hall,hasDescriptiveOccupation,Slave,1. hasAgeValue,"double): hasAgeValue(Primus Hall, 86)",26,32,0.5496031746031745,0.0,14,21,0.44924924924924925,0.0
Primus Hall,hasDescriptiveOccupation,Slave,2. hasBirthDate,"hasBirthDate(Primus Hall, ""February 29, 1756"")",36,37,0.5944444444444444,0.0,8,13,0.44396135265700476,0.0
Primus Hall,hasDescriptiveOccupation,Slave,3. hasDeathDate,"hasDeathDate(Primus Hall, ""March 22, 1842"")",41,42,0.5842592592592593,0.0,8,14,0.4821705426356589,0.0
Primus Hall,hasDescriptiveOccupation,Slave,Sex Record Module,,20,29,0.42320261437908496,0.0,0,0,0.0,0.0
Primus Hall,hasDescriptiveOccupation,Slave,1. hasSex,"hasSex(Primus Hall, ""Male"")",24,31,0.5370370370370371,0.0,25,21,0.45925925925925926,0.0
Primus Hall,hasDescriptiveOccupation,Slave,Person Status Record Module,,24,31,0.470398428731762,0.0,0,0,0.0,0.0
Primus Hall,hasDescriptiveOccupation,Slave,1. hasStatusGeneratedEvent,"hasStatusGeneratedEvent(Primus Hall, ""manumission, service in the Revolutionary War"")",36,37,0.5779914529914529,0.0,11,12,0.5529411764705882,0.0
Primus Hall,hasDescriptiveOccupation,Slave,2. hasValue,"hasValue(Primus Hall, ""Free Person, Soldier"")",23,29,0.48762626262626263,0.0,12,18,0.4444444444444444,0.0
Primus Hall,hasDescriptiveOccupation,Slave,Occupation Record Module,,42,50,0.5176767676767676,0.0,0,0,0.0,0.0
Primus Hall,hasDescriptiveOccupation,Slave,1. hasValue,"hasValue(Primus Hall, ""Revolutionary War Soldier, Worker for Timothy Pickering"")",23,29,0.48762626262626263,0.0,9,10,0.45,0.0
Primus Hall,hasDescriptiveOccupation,Slave,InterAgent Relationship Record Module,,30,36,0.5110467610467611,0.0,0,0,0.0,0.0
Primus Hall,hasDescriptiveOccupation,Slave,1. hasInterAgentRelationshipType,"hasInterAgentRelationshipType(Primus Hall, ""Enslaver or Owner"")",43,44,0.5545634920634921,0.0,12,16,0.43809523809523804,0.0
Primus Hall,hasDescriptiveOccupation,Slave,2. isRelationshipTo,"isRelationshipTo(Primus Hall, ""Ezra Trask"")",33,38,0.5578814460393408,0.0,8,14,0.44547803617571063,0.0
