TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Elijah Abel Able,instance of,Person,1. has_Sex,"has_Sex(Elijah Abel, ""Male"").",19,20,0.41313131313131307,0.0,6,13,0.3007662835249042,0.0
Elijah Abel Able,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Elijah Abel Able,instance of,Person,1. has_Occupation,"has_Occupation(Elijah Abel, ""Carpenter"").",21,22,0.5162210338680927,0.0,13,29,0.524390243902439,0.0
Elijah Abel Able,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Elijah Abel Able,instance of,Person,1. has_Age,"has_Age(Elijah Abel, 76)",19,30,0.41313131313131307,0.0,7,14,0.3055555555555555,0.0
Elijah Abel Able,instance of,Person,2. has_BirthDate,"has_BirthDate(Elijah Abel, ""July 25, 1808"")",30,31,0.37121212121212127,0.0,4,9,0.41214470284237725,0.0
Elijah Abel Able,instance of,Person,3. has_DeathDate,"has_DeathDate(Elijah Abel, ""December 25, 1884"").",30,31,0.45568181818181824,0.0,7,12,0.2916666666666667,0.0
Elijah Abel Able,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Elijah Abel Able,instance of,Person,1. has_Race_or_Color,"has_Race_or_Color(Elijah Abel, ""African-American"").",32,33,0.5040404040404041,0.0,14,15,0.4150326797385621,0.0
Elijah Abel Able,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
Elijah Abel Able,instance of,Person,1. has_Person_Status,"has_Person_Status(Elijah Abel, ""Member of LDS Church""), has_Person_Status(Elijah Abel, ""Faced restrictions due to race""), has_Person_Status(Elijah Abel, ""Priesthood null and void after death"").",19,27,0.5040404040404041,0.0,6,10,0.5659182498560736,0.0
Elijah Abel Able,instance of,Person,2. has_Status_Generating_Event,"has_Status_Generating_Event(""Member of LDS Church"", ""Membership in LDS Church""), has_Status_Generating_Event(""Faced restrictions due to race"", ""Church-wide ban on black men being ordained""), has_Status_Generating_Event(""Priesthood null and void after death"", ""Declaration by LDS Church president Joseph F. Smith"").",24,25,0.4707070707070707,0.0,3,6,0.4830856334041047,0.0
Elijah Abel Able,hasSex,Male,Name Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Elijah Abel Able,hasSex,Male,1. has_Name,"has_Name(Elijah Abel, ""Elijah Abel"")",47,50,0.5909090909090909,0.0,15,25,0.5,0.0
Elijah Abel Able,hasSex,Male,2. has_Surname,"has_Surname(Elijah Abel, ""Abel"")",50,53,0.6507936507936508,0.0,17,22,0.5034722222222222,0.0
Elijah Abel Able,hasSex,Male,3. has_First_Name,"has_First_Name(Elijah Abel, ""Elijah"")",35,45,0.5588235294117647,0.0,15,20,0.49924924924924924,0.0
Elijah Abel Able,hasSex,Male,4. has_Alternate_Name,"has_Alternate_Name(Elijah Abel, ""Able""), has_Alternate_Name(Elijah Abel, ""Ables"").",30,31,0.6190476190476191,0.0,7,13,0.5955284552845529,0.0
Elijah Abel Able,hasSex,Male,Interagent Relationship Record Module,,14,9,0.41591591591591587,0.0,0,0,0.0,0.0
Elijah Abel Able,hasSex,Male,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Elijah Abel, ""Spouse""), has_Interagent_Relationship_Type_To(Elijah Abel, ""Parent""), has_Interagent_Relationship_Type_To(Elijah Abel, ""Adoptive Parent"")",18,23,0.5906432748538012,0.0,3,8,0.4775698158051099,0.0
Elijah Abel Able,hasSex,Male,2. is_Relationship_To,"is_Relationship_To(Elijah Abel, ""Mary Ann Adams""), is_Relationship_To(Elijah Abel, ""Eight Children""), is_Relationship_To(Elijah Abel, ""Rola"").",15,15,0.43650793650793646,0.0,5,12,0.5093896713615024,0.0
Elijah Abel Able,hasSex,Male,Participant Role Record Module,,11,11,0.4666666666666666,0.0,0,0,0.0,0.0
Elijah Abel Able,hasSex,Male,1. has_Participant_Role,"has_Participant_Role(Elijah Abel, ""Member""), has_Participant_Role(Elijah Abel, ""Elder""), has_Participant_Role(Elijah Abel, ""Seventy"").",28,29,0.5434782608695653,0.0,6,11,0.509950248756219,0.0
Elijah Abel Able,hasSex,Male,Sex Record Module,,26,26,0.5588235294117647,0.0,0,0,0.0,0.0
Elijah Abel Able,hasSex,Male,1. has_Sex,"has_Sex(Elijah Abel, ""Male"").",75,80,0.8666666666666667,0.0,24,100,0.5067049808429118,0.3799783615910079
Elijah Abel Able,hasSex,Male,Occupation Record Module,,13,13,0.47222222222222215,0.0,0,0,0.0,0.0
Elijah Abel Able,hasSex,Male,1. has_Occupation,"has_Occupation(Elijah Abel, ""Carpenter"").",26,27,0.5588235294117647,0.0,13,15,0.516260162601626,0.0
Elijah Abel Able,hasSex,Male,Age Record Module,,9,17,0.40849673202614384,0.0,0,0,0.0,0.0
Elijah Abel Able,hasSex,Male,1. has_Age,"has_Age(Elijah Abel, 76)",50,53,0.6,0.0,21,23,0.5138888888888888,0.0
Elijah Abel Able,hasSex,Male,2. has_BirthDate,"has_BirthDate(Elijah Abel, ""July 25, 1808"")",36,38,0.5625,0.0,13,14,0.49547803617571057,0.0
Elijah Abel Able,hasSex,Male,3. has_DeathDate,"has_DeathDate(Elijah Abel, ""December 25, 1884"").",36,38,0.6388888888888888,0.0,12,13,0.4930555555555555,0.0
Elijah Abel Able,hasSex,Male,Race Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Elijah Abel Able,hasSex,Male,1. has_Race_or_Color,"has_Race_or_Color(Elijah Abel, ""African-American"").",31,32,0.6222222222222222,0.0,11,16,0.49183006535947715,0.0
Elijah Abel Able,hasSex,Male,Person Status Record Module,,18,12,0.5216049382716049,0.0,0,0,0.0,0.0
Elijah Abel Able,hasSex,Male,1. has_Person_Status,"has_Person_Status(Elijah Abel, ""Member of LDS Church""), has_Person_Status(Elijah Abel, ""Faced restrictions due to race""), has_Person_Status(Elijah Abel, ""Priesthood null and void after death"").",31,32,0.6222222222222222,0.0,4,5,0.5902417962003454,0.0
Elijah Abel Able,hasSex,Male,2. has_Status_Generating_Event,"has_Status_Generating_Event(""Member of LDS Church"", ""Membership in LDS Church""), has_Status_Generating_Event(""Faced restrictions due to race"", ""Church-wide ban on black men being ordained""), has_Status_Generating_Event(""Priesthood null and void after death"", ""Declaration by LDS Church president Joseph F. Smith"").",28,29,0.6666666666666666,0.0,3,3,0.4754069355980184,0.0
Elijah Abel Able,hasParticipantRole,Child,Name Record Module,,28,22,0.5,0.0,0,0,0.0,0.0
Elijah Abel Able,hasParticipantRole,Child,1. has_Name,"has_Name(Elijah Abel, ""Elijah Abel"")",34,36,0.5774410774410774,0.0,15,8,0.45,0.0
Elijah Abel Able,hasParticipantRole,Child,2. has_Surname,"has_Surname(Elijah Abel, ""Abel"")",38,39,0.582010582010582,0.0,16,7,0.4534722222222222,0.0
Elijah Abel Able,hasParticipantRole,Child,3. has_First_Name,"has_First_Name(Elijah Abel, ""Elijah"")",40,41,0.596677559912854,0.0,14,13,0.5603603603603603,0.0
Elijah Abel Able,hasParticipantRole,Child,4. has_Alternate_Name,"has_Alternate_Name(Elijah Abel, ""Able""), has_Alternate_Name(Elijah Abel, ""Ables"").",36,42,0.6207311207311207,0.0,7,9,0.43441734417344174,0.0
Elijah Abel Able,hasParticipantRole,Child,Interagent Relationship Record Module,,36,25,0.5758615758615758,0.0,0,0,0.0,0.0
Elijah Abel Able,hasParticipantRole,Child,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Elijah Abel, ""Spouse""), has_Interagent_Relationship_Type_To(Elijah Abel, ""Parent""), has_Interagent_Relationship_Type_To(Elijah Abel, ""Adoptive Parent"")",36,40,0.5963519910888332,0.0,4,8,0.42756981580510994,0.0
Elijah Abel Able,hasParticipantRole,Child,2. is_Relationship_To,"is_Relationship_To(Elijah Abel, ""Mary Ann Adams""), is_Relationship_To(Elijah Abel, ""Eight Children""), is_Relationship_To(Elijah Abel, ""Rola"").",36,42,0.5439153439153439,0.0,7,14,0.526056338028169,0.0
Elijah Abel Able,hasParticipantRole,Child,Participant Role Record Module,,62,62,0.688888888888889,0.0,0,0,0.0,0.0
Elijah Abel Able,hasParticipantRole,Child,1. has_Participant_Role,"has_Participant_Role(Elijah Abel, ""Member""), has_Participant_Role(Elijah Abel, ""Elder""), has_Participant_Role(Elijah Abel, ""Seventy"").",88,90,0.927536231884058,0.0,6,10,0.5407960199004975,0.0
Elijah Abel Able,hasParticipantRole,Child,Sex Record Module,,23,23,0.4572984749455338,0.0,0,0,0.0,0.0
Elijah Abel Able,hasParticipantRole,Child,1. has_Sex,"has_Sex(Elijah Abel, ""Male"").",29,30,0.48888888888888893,0.0,18,14,0.45670498084291183,0.0
Elijah Abel Able,hasParticipantRole,Child,Occupation Record Module,,38,33,0.5686026936026937,0.0,0,0,0.0,0.0
Elijah Abel Able,hasParticipantRole,Child,1. has_Occupation,"has_Occupation(Elijah Abel, ""Carpenter"").",46,47,0.6145969498910675,0.0,13,15,0.5577235772357724,0.0
Elijah Abel Able,hasParticipantRole,Child,Age Record Module,,23,23,0.4572984749455338,0.0,0,0,0.0,0.0
Elijah Abel Able,hasParticipantRole,Child,1. has_Age,"has_Age(Elijah Abel, 76)",29,37,0.5407407407407407,0.0,21,7,0.46388888888888885,0.0
Elijah Abel Able,hasParticipantRole,Child,2. has_BirthDate,"has_BirthDate(Elijah Abel, ""July 25, 1808"")",47,48,0.6504629629629629,0.0,12,14,0.5565891472868217,0.0
Elijah Abel Able,hasParticipantRole,Child,3. has_DeathDate,"has_DeathDate(Elijah Abel, ""December 25, 1884"").",47,48,0.6481481481481481,0.0,11,13,0.44305555555555554,0.0
Elijah Abel Able,hasParticipantRole,Child,Race Record Module,,33,22,0.5,0.0,0,0,0.0,0.0
Elijah Abel Able,hasParticipantRole,Child,1. has_Race_or_Color,"has_Race_or_Color(Elijah Abel, ""African-American"").",37,43,0.6185185185185186,0.0,11,12,0.4594771241830065,0.0
Elijah Abel Able,hasParticipantRole,Child,Person Status Record Module,,40,22,0.5648148148148149,0.0,0,0,0.0,0.0
Elijah Abel Able,hasParticipantRole,Child,1. has_Person_Status,"has_Person_Status(Elijah Abel, ""Member of LDS Church""), has_Person_Status(Elijah Abel, ""Faced restrictions due to race""), has_Person_Status(Elijah Abel, ""Priesthood null and void after death"").",42,43,0.6597643097643098,0.0,5,8,0.6086355785837652,0.0
Elijah Abel Able,hasParticipantRole,Child,2. has_Status_Generating_Event,"has_Status_Generating_Event(""Member of LDS Church"", ""Membership in LDS Church""), has_Status_Generating_Event(""Faced restrictions due to race"", ""Church-wide ban on black men being ordained""), has_Status_Generating_Event(""Priesthood null and void after death"", ""Declaration by LDS Church president Joseph F. Smith"").",38,38,0.5683501683501684,0.0,3,5,0.5209129511677283,0.0
Elijah Abel Able,hasParticipantRole,Deceased Person,Name Record Module,,28,22,0.5,0.0,0,0,0.0,0.0
Elijah Abel Able,hasParticipantRole,Deceased Person,1. has_Name,"has_Name(Elijah Abel, ""Elijah Abel"")",34,36,0.5774410774410774,0.0,20,34,0.3574074074074074,0.0
Elijah Abel Able,hasParticipantRole,Deceased Person,2. has_Surname,"has_Surname(Elijah Abel, ""Abel"")",38,39,0.582010582010582,0.0,21,32,0.41894841269841265,0.0
Elijah Abel Able,hasParticipantRole,Deceased Person,3. has_First_Name,"has_First_Name(Elijah Abel, ""Elijah"")",40,41,0.596677559912854,0.0,19,34,0.40909480909480905,0.0
Elijah Abel Able,hasParticipantRole,Deceased Person,4. has_Alternate_Name,"has_Alternate_Name(Elijah Abel, ""Able""), has_Alternate_Name(Elijah Abel, ""Ables"").",36,42,0.6207311207311207,0.0,16,32,0.46287262872628726,0.0
Elijah Abel Able,hasParticipantRole,Deceased Person,Interagent Relationship Record Module,,36,25,0.5758615758615758,0.0,0,0,0.0,0.0
Elijah Abel Able,hasParticipantRole,Deceased Person,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Elijah Abel, ""Spouse""), has_Interagent_Relationship_Type_To(Elijah Abel, ""Parent""), has_Interagent_Relationship_Type_To(Elijah Abel, ""Adoptive Parent"")",36,40,0.5963519910888332,0.0,12,26,0.47617349970291145,0.0
Elijah Abel Able,hasParticipantRole,Deceased Person,2. is_Relationship_To,"is_Relationship_To(Elijah Abel, ""Mary Ann Adams""), is_Relationship_To(Elijah Abel, ""Eight Children""), is_Relationship_To(Elijah Abel, ""Rola"").",36,42,0.5439153439153439,0.0,14,22,0.5448356807511737,0.0
Elijah Abel Able,hasParticipantRole,Deceased Person,Participant Role Record Module,,62,62,0.688888888888889,0.0,0,0,0.0,0.0
Elijah Abel Able,hasParticipantRole,Deceased Person,1. has_Participant_Role,"has_Participant_Role(Elijah Abel, ""Member""), has_Participant_Role(Elijah Abel, ""Elder""), has_Participant_Role(Elijah Abel, ""Seventy"").",88,90,0.927536231884058,0.0,15,32,0.5007143768337797,0.0
Elijah Abel Able,hasParticipantRole,Deceased Person,Sex Record Module,,23,23,0.4572984749455338,0.0,0,0,0.0,0.0
Elijah Abel Able,hasParticipantRole,Deceased Person,1. has_Sex,"has_Sex(Elijah Abel, ""Male"").",29,30,0.48888888888888893,0.0,23,36,0.3685823754789272,0.0
Elijah Abel Able,hasParticipantRole,Deceased Person,Occupation Record Module,,38,33,0.5686026936026937,0.0,0,0,0.0,0.0
Elijah Abel Able,hasParticipantRole,Deceased Person,1. has_Occupation,"has_Occupation(Elijah Abel, ""Carpenter"").",46,47,0.6145969498910675,0.0,21,35,0.4029423151374371,0.0
Elijah Abel Able,hasParticipantRole,Deceased Person,Age Record Module,,23,23,0.4572984749455338,0.0,0,0,0.0,0.0
Elijah Abel Able,hasParticipantRole,Deceased Person,1. has_Age,"has_Age(Elijah Abel, 76)",29,37,0.5407407407407407,0.0,26,27,0.38055555555555554,0.0
Elijah Abel Able,hasParticipantRole,Deceased Person,2. has_BirthDate,"has_BirthDate(Elijah Abel, ""July 25, 1808"")",47,48,0.6504629629629629,0.0,17,23,0.4002953119232189,0.0
Elijah Abel Able,hasParticipantRole,Deceased Person,3. has_DeathDate,"has_DeathDate(Elijah Abel, ""December 25, 1884"").",47,48,0.6481481481481481,0.0,25,32,0.44166666666666665,0.0
Elijah Abel Able,hasParticipantRole,Deceased Person,Race Record Module,,33,22,0.5,0.0,0,0,0.0,0.0
Elijah Abel Able,hasParticipantRole,Deceased Person,1. has_Race_or_Color,"has_Race_or_Color(Elijah Abel, ""African-American"").",37,43,0.6185185185185186,0.0,24,30,0.44400871459694996,0.0
Elijah Abel Able,hasParticipantRole,Deceased Person,Person Status Record Module,,40,22,0.5648148148148149,0.0,0,0,0.0,0.0
Elijah Abel Able,hasParticipantRole,Deceased Person,1. has_Person_Status,"has_Person_Status(Elijah Abel, ""Member of LDS Church""), has_Person_Status(Elijah Abel, ""Faced restrictions due to race""), has_Person_Status(Elijah Abel, ""Priesthood null and void after death"").",42,43,0.6597643097643098,0.0,13,23,0.5814622913068509,0.0
Elijah Abel Able,hasParticipantRole,Deceased Person,2. has_Status_Generating_Event,"has_Status_Generating_Event(""Member of LDS Church"", ""Membership in LDS Church""), has_Status_Generating_Event(""Faced restrictions due to race"", ""Church-wide ban on black men being ordained""), has_Status_Generating_Event(""Priesthood null and void after death"", ""Declaration by LDS Church president Joseph F. Smith"").",38,38,0.5683501683501684,0.0,9,14,0.5164492973410171,0.0
Elijah Abel Able,hasDescriptiveOccupation,Frontiersman / Pioneer,Name Record Module,,24,29,0.46494708994708994,0.0,0,0,0.0,0.0
Elijah Abel Able,hasDescriptiveOccupation,Frontiersman / Pioneer,1. has_Name,"has_Name(Elijah Abel, ""Elijah Abel"")",23,24,0.48762626262626263,0.0,24,25,0.4441077441077441,0.0
Elijah Abel Able,hasDescriptiveOccupation,Frontiersman / Pioneer,2. has_Surname,"has_Surname(Elijah Abel, ""Abel"")",26,32,0.5496031746031745,0.0,26,23,0.4933712121212121,0.0
Elijah Abel Able,hasDescriptiveOccupation,Frontiersman / Pioneer,3. has_First_Name,"has_First_Name(Elijah Abel, ""Elijah"")",29,30,0.5607298474945533,0.0,31,26,0.5121485121485122,0.0
Elijah Abel Able,hasDescriptiveOccupation,Frontiersman / Pioneer,4. has_Alternate_Name,"has_Alternate_Name(Elijah Abel, ""Able""), has_Alternate_Name(Elijah Abel, ""Ables"").",36,36,0.5642857142857143,0.0,21,23,0.45950797170309365,0.0
Elijah Abel Able,hasDescriptiveOccupation,Frontiersman / Pioneer,Interagent Relationship Record Module,,30,36,0.5212462462462463,0.0,0,0,0.0,0.0
Elijah Abel Able,hasDescriptiveOccupation,Frontiersman / Pioneer,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Elijah Abel, ""Spouse""), has_Interagent_Relationship_Type_To(Elijah Abel, ""Parent""), has_Interagent_Relationship_Type_To(Elijah Abel, ""Adoptive Parent"")",39,39,0.5315371762740183,0.0,16,27,0.5270350564468211,0.0
Elijah Abel Able,hasDescriptiveOccupation,Frontiersman / Pioneer,2. is_Relationship_To,"is_Relationship_To(Elijah Abel, ""Mary Ann Adams""), is_Relationship_To(Elijah Abel, ""Eight Children""), is_Relationship_To(Elijah Abel, ""Rola"").",31,36,0.5395021645021645,0.0,17,24,0.49356029223469156,0.0
Elijah Abel Able,hasDescriptiveOccupation,Frontiersman / Pioneer,Participant Role Record Module,,33,37,0.5527777777777777,0.0,0,0,0.0,0.0
Elijah Abel Able,hasDescriptiveOccupation,Frontiersman / Pioneer,1. has_Participant_Role,"has_Participant_Role(Elijah Abel, ""Member""), has_Participant_Role(Elijah Abel, ""Elder""), has_Participant_Role(Elijah Abel, ""Seventy"").",47,48,0.6592477570738441,0.0,21,27,0.5105810659620557,0.0
Elijah Abel Able,hasDescriptiveOccupation,Frontiersman / Pioneer,Sex Record Module,,20,29,0.42320261437908496,0.0,0,0,0.0,0.0
Elijah Abel Able,hasDescriptiveOccupation,Frontiersman / Pioneer,1. has_Sex,"has_Sex(Elijah Abel, ""Male"").",24,30,0.5222222222222223,0.0,20,23,0.4214994775339603,0.0
Elijah Abel Able,hasDescriptiveOccupation,Frontiersman / Pioneer,Occupation Record Module,,42,50,0.5176767676767676,0.0,0,0,0.0,0.0
Elijah Abel Able,hasDescriptiveOccupation,Frontiersman / Pioneer,1. has_Occupation,"has_Occupation(Elijah Abel, ""Carpenter"").",63,65,0.6662267471091,0.0,29,39,0.5402280646183085,0.0
Elijah Abel Able,hasDescriptiveOccupation,Frontiersman / Pioneer,Age Record Module,,20,34,0.42320261437908496,0.0,0,0,0.0,0.0
Elijah Abel Able,hasDescriptiveOccupation,Frontiersman / Pioneer,1. has_Age,"has_Age(Elijah Abel, 76)",24,24,0.5222222222222223,0.0,17,19,0.39375901875901875,0.0
Elijah Abel Able,hasDescriptiveOccupation,Frontiersman / Pioneer,2. has_BirthDate,"has_BirthDate(Elijah Abel, ""July 25, 1808"")",35,36,0.5805555555555556,0.0,18,17,0.42903453136011277,0.0
Elijah Abel Able,hasDescriptiveOccupation,Frontiersman / Pioneer,3. has_DeathDate,"has_DeathDate(Elijah Abel, ""December 25, 1884"").",40,41,0.5717592592592592,0.0,23,19,0.4551767676767677,0.0
Elijah Abel Able,hasDescriptiveOccupation,Frontiersman / Pioneer,Race Record Module,,24,33,0.46759259259259256,0.0,0,0,0.0,0.0
Elijah Abel Able,hasDescriptiveOccupation,Frontiersman / Pioneer,1. has_Race_or_Color,"has_Race_or_Color(Elijah Abel, ""African-American"").",27,37,0.49444444444444446,0.0,27,33,0.5253119429590017,0.0
Elijah Abel Able,hasDescriptiveOccupation,Frontiersman / Pioneer,Person Status Record Module,,24,31,0.470398428731762,0.0,0,0,0.0,0.0
Elijah Abel Able,hasDescriptiveOccupation,Frontiersman / Pioneer,1. has_Person_Status,"has_Person_Status(Elijah Abel, ""Member of LDS Church""), has_Person_Status(Elijah Abel, ""Faced restrictions due to race""), has_Person_Status(Elijah Abel, ""Priesthood null and void after death"").",36,37,0.5888888888888889,0.0,17,25,0.5290544228368063,0.0
Elijah Abel Able,hasDescriptiveOccupation,Frontiersman / Pioneer,2. has_Status_Generating_Event,"has_Status_Generating_Event(""Member of LDS Church"", ""Membership in LDS Church""), has_Status_Generating_Event(""Faced restrictions due to race"", ""Church-wide ban on black men being ordained""), has_Status_Generating_Event(""Priesthood null and void after death"", ""Declaration by LDS Church president Joseph F. Smith"").",37,38,0.5642857142857144,0.0,11,17,0.5075950588689442,0.0
Elijah Abel Able,hasDescriptiveOccupation,Mormon Leader,Name Record Module,,24,29,0.46494708994708994,0.0,0,0,0.0,0.0
Elijah Abel Able,hasDescriptiveOccupation,Mormon Leader,1. has_Name,"has_Name(Elijah Abel, ""Elijah Abel"")",23,24,0.48762626262626263,0.0,20,30,0.44116809116809125,0.0
Elijah Abel Able,hasDescriptiveOccupation,Mormon Leader,2. has_Surname,"has_Surname(Elijah Abel, ""Abel"")",26,32,0.5496031746031745,0.0,22,33,0.4904990842490842,0.0
Elijah Abel Able,hasDescriptiveOccupation,Mormon Leader,3. has_First_Name,"has_First_Name(Elijah Abel, ""Elijah"")",29,30,0.5607298474945533,0.0,20,31,0.4301224301224302,0.0
Elijah Abel Able,hasDescriptiveOccupation,Mormon Leader,4. has_Alternate_Name,"has_Alternate_Name(Elijah Abel, ""Able""), has_Alternate_Name(Elijah Abel, ""Ables"").",36,36,0.5642857142857143,0.0,15,26,0.44598186366479053,0.0
Elijah Abel Able,hasDescriptiveOccupation,Mormon Leader,Interagent Relationship Record Module,,30,36,0.5212462462462463,0.0,0,0,0.0,0.0
Elijah Abel Able,hasDescriptiveOccupation,Mormon Leader,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Elijah Abel, ""Spouse""), has_Interagent_Relationship_Type_To(Elijah Abel, ""Parent""), has_Interagent_Relationship_Type_To(Elijah Abel, ""Adoptive Parent"")",39,39,0.5315371762740183,0.0,10,19,0.43199719670307907,0.0
Elijah Abel Able,hasDescriptiveOccupation,Mormon Leader,2. is_Relationship_To,"is_Relationship_To(Elijah Abel, ""Mary Ann Adams""), is_Relationship_To(Elijah Abel, ""Eight Children""), is_Relationship_To(Elijah Abel, ""Rola"").",31,36,0.5395021645021645,0.0,12,23,0.5199940904166257,0.0
Elijah Abel Able,hasDescriptiveOccupation,Mormon Leader,Participant Role Record Module,,33,37,0.5527777777777777,0.0,0,0,0.0,0.0
Elijah Abel Able,hasDescriptiveOccupation,Mormon Leader,1. has_Participant_Role,"has_Participant_Role(Elijah Abel, ""Member""), has_Participant_Role(Elijah Abel, ""Elder""), has_Participant_Role(Elijah Abel, ""Seventy"").",47,48,0.6592477570738441,0.0,11,27,0.49123264794906585,0.0
Elijah Abel Able,hasDescriptiveOccupation,Mormon Leader,Sex Record Module,,20,29,0.42320261437908496,0.0,0,0,0.0,0.0
Elijah Abel Able,hasDescriptiveOccupation,Mormon Leader,1. has_Sex,"has_Sex(Elijah Abel, ""Male"").",24,30,0.5222222222222223,0.0,19,32,0.39854111405835546,0.0
Elijah Abel Able,hasDescriptiveOccupation,Mormon Leader,Occupation Record Module,,42,50,0.5176767676767676,0.0,0,0,0.0,0.0
Elijah Abel Able,hasDescriptiveOccupation,Mormon Leader,1. has_Occupation,"has_Occupation(Elijah Abel, ""Carpenter"").",63,65,0.6662267471091,0.0,26,33,0.42484886387325416,0.0
Elijah Abel Able,hasDescriptiveOccupation,Mormon Leader,Age Record Module,,20,34,0.42320261437908496,0.0,0,0,0.0,0.0
Elijah Abel Able,hasDescriptiveOccupation,Mormon Leader,1. has_Age,"has_Age(Elijah Abel, 76)",24,24,0.5222222222222223,0.0,16,23,0.40811965811965817,0.0
Elijah Abel Able,hasDescriptiveOccupation,Mormon Leader,2. has_BirthDate,"has_BirthDate(Elijah Abel, ""July 25, 1808"")",35,36,0.5805555555555556,0.0,14,24,0.4336314847942755,0.0
Elijah Abel Able,hasDescriptiveOccupation,Mormon Leader,3. has_DeathDate,"has_DeathDate(Elijah Abel, ""December 25, 1884"").",40,41,0.5717592592592592,0.0,13,18,0.4295940170940171,0.0
Elijah Abel Able,hasDescriptiveOccupation,Mormon Leader,Race Record Module,,24,33,0.46759259259259256,0.0,0,0,0.0,0.0
Elijah Abel Able,hasDescriptiveOccupation,Mormon Leader,1. has_Race_or_Color,"has_Race_or_Color(Elijah Abel, ""African-American"").",27,37,0.49444444444444446,0.0,25,27,0.4657491201608848,0.0
Elijah Abel Able,hasDescriptiveOccupation,Mormon Leader,Person Status Record Module,,24,31,0.470398428731762,0.0,0,0,0.0,0.0
Elijah Abel Able,hasDescriptiveOccupation,Mormon Leader,1. has_Person_Status,"has_Person_Status(Elijah Abel, ""Member of LDS Church""), has_Person_Status(Elijah Abel, ""Faced restrictions due to race""), has_Person_Status(Elijah Abel, ""Priesthood null and void after death"").",36,37,0.5888888888888889,0.0,11,18,0.5352730171383021,0.0
