TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Stephen Bishop,hasSex,Male,Sex Record Module,,26,26,0.5588235294117647,0.0,0,0,0.0,0.0
Stephen Bishop,hasSex,Male,1. has_Sex,"has_Sex(Stephen Bishop, ""Male"").",75,80,0.8666666666666667,0.0,22,100,0.5208333333333334,0.3799783615910079
Stephen Bishop,hasSex,Male,Occupation Record Module,,13,13,0.47222222222222215,0.0,0,0,0.0,0.0
Stephen Bishop,hasSex,Male,1. has_Occupation,"has_Occupation(Stephen Bishop, ""Cave Explorer""), has_Occupation(Stephen Bishop, ""Self-Taught Geologist""), has_Occupation(Stephen Bishop, ""Guide at Mammoth Cave"").",26,27,0.5588235294117647,0.0,4,9,0.478395061728395,0.0
Stephen Bishop,hasSex,Male,Age Record Module,,9,17,0.40849673202614384,0.0,0,0,0.0,0.0
Stephen Bishop,hasSex,Male,1. has_Age,"has_Age(Stephen Bishop, 36)",50,53,0.6,0.0,13,14,0.5246913580246914,0.0
Stephen Bishop,hasSex,Male,2. has_BirthDate,"has_BirthDate(Stephen Bishop, ""Around 1821"")",36,38,0.5625,0.0,8,9,0.5151515151515151,0.0
Stephen Bishop,hasSex,Male,3. has_DeathDate,"has_DeathDate(Stephen Bishop, ""1857"").",36,38,0.6388888888888888,0.0,10,11,0.5175438596491228,0.0
Stephen Bishop,hasSex,Male,Person Status Record Module,,18,12,0.5216049382716049,0.0,0,0,0.0,0.0
Stephen Bishop,hasSex,Male,1. has_Person_Status,"has_Person_Status(Stephen Bishop, ""Enslaved Person""), has_Person_Status(Stephen Bishop, ""Freed by Manumission"")",31,32,0.6222222222222222,0.0,5,8,0.48123123123123124,0.0
Stephen Bishop,hasSex,Male,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Brought to Mammoth Cave by Franklin Gorin in 1838""), has_Status_Generating_Event(Enslaved Person, ""Exploring and mapping the cave system""), has_Status_Generating_Event(Enslaved Person, ""Marriage to Charlotte Brown""), has_Status_Generating_Event(Freed by Manumission, ""Manumission in 1856"").",28,29,0.6666666666666666,0.0,2,3,0.5873015873015873,0.0
Stephen Bishop,hasParticipantRole,Child,Name Record Module,,28,22,0.5,0.0,0,0,0.0,0.0
Stephen Bishop,hasParticipantRole,Child,1. has_Name,"has_Name(Stephen Bishop, ""Stephen Bishop"")",34,36,0.5774410774410774,0.0,9,7,0.48253968253968255,0.0
Stephen Bishop,hasParticipantRole,Child,2. has_Surname,"has_Surname(Stephen Bishop, ""Bishop"")",38,39,0.582010582010582,0.0,10,6,0.409009009009009,0.0
Stephen Bishop,hasParticipantRole,Child,3. has_First_Name,"has_First_Name(Stephen Bishop, ""Stephen"").",40,41,0.596677559912854,0.0,9,12,0.48253968253968255,0.0
Stephen Bishop,hasParticipantRole,Child,Interagent Relationship Record Module,,36,25,0.5758615758615758,0.0,0,0,0.0,0.0
Stephen Bishop,hasParticipantRole,Child,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Stephen Bishop, ""Enslaver or Owner"")",36,40,0.5963519910888332,0.0,8,8,0.43611111111111106,0.0
Stephen Bishop,hasParticipantRole,Child,2. is_Relationship_To,"is_Relationship_To(Stephen Bishop, ""Franklin Gorin"").",36,42,0.5439153439153439,0.0,10,11,0.4410901467505241,0.0
Stephen Bishop,hasParticipantRole,Child,Participant Role Record Module,,62,62,0.688888888888889,0.0,0,0,0.0,0.0
Stephen Bishop,hasParticipantRole,Child,1. has_Participant_Role,"has_Participant_Role(Stephen Bishop, ""Guide""), has_Participant_Role(Stephen Bishop, ""Explorer"").",88,90,0.927536231884058,0.0,8,11,0.6138888888888889,0.0
Stephen Bishop,hasParticipantRole,Child,Sex Record Module,,23,23,0.4572984749455338,0.0,0,0,0.0,0.0
Stephen Bishop,hasParticipantRole,Child,1. has_Sex,"has_Sex(Stephen Bishop, ""Male"").",29,30,0.48888888888888893,0.0,16,12,0.4875,0.0
Stephen Bishop,hasParticipantRole,Child,Occupation Record Module,,38,33,0.5686026936026937,0.0,0,0,0.0,0.0
Stephen Bishop,hasParticipantRole,Child,1. has_Occupation,"has_Occupation(Stephen Bishop, ""Cave Explorer""), has_Occupation(Stephen Bishop, ""Self-Taught Geologist""), has_Occupation(Stephen Bishop, ""Guide at Mammoth Cave"").",46,47,0.6145969498910675,0.0,6,9,0.5248971193415638,0.0
Stephen Bishop,hasParticipantRole,Child,Age Record Module,,23,23,0.4572984749455338,0.0,0,0,0.0,0.0
Stephen Bishop,hasParticipantRole,Child,1. has_Age,"has_Age(Stephen Bishop, 36)",29,37,0.5407407407407407,0.0,12,7,0.41234567901234565,0.0
Stephen Bishop,hasParticipantRole,Child,2. has_BirthDate,"has_BirthDate(Stephen Bishop, ""Around 1821"")",47,48,0.6504629629629629,0.0,12,13,0.48181818181818187,0.0
Stephen Bishop,hasParticipantRole,Child,3. has_DeathDate,"has_DeathDate(Stephen Bishop, ""1857"").",47,48,0.6481481481481481,0.0,9,11,0.4087719298245614,0.0
Stephen Bishop,hasParticipantRole,Child,Person Status Record Module,,40,22,0.5648148148148149,0.0,0,0,0.0,0.0
Stephen Bishop,hasParticipantRole,Child,1. has_Person_Status,"has_Person_Status(Stephen Bishop, ""Enslaved Person""), has_Person_Status(Stephen Bishop, ""Freed by Manumission"")",42,43,0.6597643097643098,0.0,7,8,0.6120120120120119,0.0
Stephen Bishop,hasParticipantRole,Child,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Brought to Mammoth Cave by Franklin Gorin in 1838""), has_Status_Generating_Event(Enslaved Person, ""Exploring and mapping the cave system""), has_Status_Generating_Event(Enslaved Person, ""Marriage to Charlotte Brown""), has_Status_Generating_Event(Freed by Manumission, ""Manumission in 1856"").",38,38,0.5683501683501684,0.0,3,6,0.5382936507936508,0.0
Stephen Bishop,hasParticipantRole,Deceased Person,Name Record Module,,28,22,0.5,0.0,0,0,0.0,0.0
Stephen Bishop,hasParticipantRole,Deceased Person,1. has_Name,"has_Name(Stephen Bishop, ""Stephen Bishop"")",34,36,0.5774410774410774,0.0,25,37,0.5349206349206349,0.0
Stephen Bishop,hasParticipantRole,Deceased Person,2. has_Surname,"has_Surname(Stephen Bishop, ""Bishop"")",38,39,0.582010582010582,0.0,23,34,0.5123123123123122,0.0
Stephen Bishop,hasParticipantRole,Deceased Person,3. has_First_Name,"has_First_Name(Stephen Bishop, ""Stephen"").",40,41,0.596677559912854,0.0,25,32,0.5015873015873016,0.0
Stephen Bishop,hasParticipantRole,Deceased Person,Interagent Relationship Record Module,,36,25,0.5758615758615758,0.0,0,0,0.0,0.0
Stephen Bishop,hasParticipantRole,Deceased Person,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Stephen Bishop, ""Enslaver or Owner"")",36,40,0.5963519910888332,0.0,23,24,0.5074915824915824,0.0
Stephen Bishop,hasParticipantRole,Deceased Person,2. is_Relationship_To,"is_Relationship_To(Stephen Bishop, ""Franklin Gorin"").",36,42,0.5439153439153439,0.0,24,22,0.47882599580712787,0.0
Stephen Bishop,hasParticipantRole,Deceased Person,Participant Role Record Module,,62,62,0.688888888888889,0.0,0,0,0.0,0.0
Stephen Bishop,hasParticipantRole,Deceased Person,1. has_Participant_Role,"has_Participant_Role(Stephen Bishop, ""Guide""), has_Participant_Role(Stephen Bishop, ""Explorer"").",88,90,0.927536231884058,0.0,16,28,0.5501984126984126,0.0
Stephen Bishop,hasParticipantRole,Deceased Person,Sex Record Module,,23,23,0.4572984749455338,0.0,0,0,0.0,0.0
Stephen Bishop,hasParticipantRole,Deceased Person,1. has_Sex,"has_Sex(Stephen Bishop, ""Male"").",29,30,0.48888888888888893,0.0,26,33,0.47893518518518513,0.0
Stephen Bishop,hasParticipantRole,Deceased Person,Occupation Record Module,,38,33,0.5686026936026937,0.0,0,0,0.0,0.0
Stephen Bishop,hasParticipantRole,Deceased Person,1. has_Occupation,"has_Occupation(Stephen Bishop, ""Cave Explorer""), has_Occupation(Stephen Bishop, ""Self-Taught Geologist""), has_Occupation(Stephen Bishop, ""Guide at Mammoth Cave"").",46,47,0.6145969498910675,0.0,11,21,0.4858024691358025,0.0
Stephen Bishop,hasParticipantRole,Deceased Person,Age Record Module,,23,23,0.4572984749455338,0.0,0,0,0.0,0.0
Stephen Bishop,hasParticipantRole,Deceased Person,1. has_Age,"has_Age(Stephen Bishop, 36)",29,37,0.5407407407407407,0.0,29,35,0.4962962962962963,0.0
Stephen Bishop,hasParticipantRole,Deceased Person,2. has_BirthDate,"has_BirthDate(Stephen Bishop, ""Around 1821"")",47,48,0.6504629629629629,0.0,27,29,0.5095959595959596,0.0
Stephen Bishop,hasParticipantRole,Deceased Person,3. has_DeathDate,"has_DeathDate(Stephen Bishop, ""1857"").",47,48,0.6481481481481481,0.0,26,33,0.5227538543328016,0.0
Stephen Bishop,hasParticipantRole,Deceased Person,Person Status Record Module,,40,22,0.5648148148148149,0.0,0,0,0.0,0.0
Stephen Bishop,hasParticipantRole,Deceased Person,1. has_Person_Status,"has_Person_Status(Stephen Bishop, ""Enslaved Person""), has_Person_Status(Stephen Bishop, ""Freed by Manumission"")",42,43,0.6597643097643098,0.0,19,57,0.5074151074151074,0.10152852403842218
Stephen Bishop,hasParticipantRole,Deceased Person,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Brought to Mammoth Cave by Franklin Gorin in 1838""), has_Status_Generating_Event(Enslaved Person, ""Exploring and mapping the cave system""), has_Status_Generating_Event(Enslaved Person, ""Marriage to Charlotte Brown""), has_Status_Generating_Event(Freed by Manumission, ""Manumission in 1856"").",38,38,0.5683501683501684,0.0,8,57,0.4812728937728938,0.15401552214668413
Stephen Bishop,hasDescriptiveOccupation,Slave,Name Record Module,,24,29,0.46494708994708994,0.0,0,0,0.0,0.0
Stephen Bishop,hasDescriptiveOccupation,Slave,1. has_Name,"has_Name(Stephen Bishop, ""Stephen Bishop"")",23,24,0.48762626262626263,0.0,9,21,0.446031746031746,0.0
Stephen Bishop,hasDescriptiveOccupation,Slave,2. has_Surname,"has_Surname(Stephen Bishop, ""Bishop"")",26,32,0.5496031746031745,0.0,14,19,0.44924924924924925,0.0
Stephen Bishop,hasDescriptiveOccupation,Slave,3. has_First_Name,"has_First_Name(Stephen Bishop, ""Stephen"").",29,30,0.5607298474945533,0.0,9,18,0.446031746031746,0.0
Stephen Bishop,hasDescriptiveOccupation,Slave,Interagent Relationship Record Module,,30,36,0.5212462462462463,0.0,0,0,0.0,0.0
Stephen Bishop,hasDescriptiveOccupation,Slave,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Stephen Bishop, ""Enslaver or Owner"")",39,39,0.5315371762740183,0.0,13,14,0.43611111111111106,0.0
Stephen Bishop,hasDescriptiveOccupation,Slave,2. is_Relationship_To,"is_Relationship_To(Stephen Bishop, ""Franklin Gorin"").",31,36,0.5395021645021645,0.0,10,15,0.5418238993710692,0.0
Stephen Bishop,hasDescriptiveOccupation,Slave,Participant Role Record Module,,33,37,0.5527777777777777,0.0,0,0,0.0,0.0
Stephen Bishop,hasDescriptiveOccupation,Slave,1. has_Participant_Role,"has_Participant_Role(Stephen Bishop, ""Guide""), has_Participant_Role(Stephen Bishop, ""Explorer"").",47,48,0.6592477570738441,0.0,6,15,0.5305555555555556,0.0
Stephen Bishop,hasDescriptiveOccupation,Slave,Sex Record Module,,20,29,0.42320261437908496,0.0,0,0,0.0,0.0
Stephen Bishop,hasDescriptiveOccupation,Slave,1. has_Sex,"has_Sex(Stephen Bishop, ""Male"").",24,30,0.5222222222222223,0.0,16,19,0.4534722222222222,0.0
Stephen Bishop,hasDescriptiveOccupation,Slave,Occupation Record Module,,42,50,0.5176767676767676,0.0,0,0,0.0,0.0
Stephen Bishop,hasDescriptiveOccupation,Slave,1. has_Occupation,"has_Occupation(Stephen Bishop, ""Cave Explorer""), has_Occupation(Stephen Bishop, ""Self-Taught Geologist""), has_Occupation(Stephen Bishop, ""Guide at Mammoth Cave"").",63,65,0.6662267471091,0.0,6,9,0.5436213991769546,0.0
Stephen Bishop,hasDescriptiveOccupation,Slave,Age Record Module,,20,34,0.42320261437908496,0.0,0,0,0.0,0.0
Stephen Bishop,hasDescriptiveOccupation,Slave,1. has_Age,"has_Age(Stephen Bishop, 36)",24,24,0.5222222222222223,0.0,12,20,0.45925925925925926,0.0
Stephen Bishop,hasDescriptiveOccupation,Slave,2. has_BirthDate,"has_BirthDate(Stephen Bishop, ""Around 1821"")",35,36,0.5805555555555556,0.0,8,13,0.444949494949495,0.0
Stephen Bishop,hasDescriptiveOccupation,Slave,3. has_DeathDate,"has_DeathDate(Stephen Bishop, ""1857"").",40,41,0.5717592592592592,0.0,9,16,0.4485380116959064,0.0
Stephen Bishop,hasDescriptiveOccupation,Slave,Person Status Record Module,,24,31,0.470398428731762,0.0,0,0,0.0,0.0
Stephen Bishop,hasDescriptiveOccupation,Slave,1. has_Person_Status,"has_Person_Status(Stephen Bishop, ""Enslaved Person""), has_Person_Status(Stephen Bishop, ""Freed by Manumission"")",36,37,0.5888888888888889,0.0,9,14,0.5483483483483483,0.0
Stephen Bishop,hasDescriptiveOccupation,Slave,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Brought to Mammoth Cave by Franklin Gorin in 1838""), has_Status_Generating_Event(Enslaved Person, ""Exploring and mapping the cave system""), has_Status_Generating_Event(Enslaved Person, ""Marriage to Charlotte Brown""), has_Status_Generating_Event(Freed by Manumission, ""Manumission in 1856"").",37,38,0.5642857142857144,0.0,3,6,0.5382936507936508,0.0
Stephen Bishop,hasDescriptiveOccupation,Guide,Name Record Module,,24,29,0.46494708994708994,0.0,0,0,0.0,0.0
Stephen Bishop,hasDescriptiveOccupation,Guide,1. has_Name,"has_Name(Stephen Bishop, ""Stephen Bishop"")",23,24,0.48762626262626263,0.0,9,14,0.31587301587301586,0.0
Stephen Bishop,hasDescriptiveOccupation,Guide,2. has_Surname,"has_Surname(Stephen Bishop, ""Bishop"")",26,32,0.5496031746031745,0.0,10,13,0.4846846846846847,0.0
Stephen Bishop,hasDescriptiveOccupation,Guide,3. has_First_Name,"has_First_Name(Stephen Bishop, ""Stephen"").",29,30,0.5607298474945533,0.0,9,12,0.48253968253968255,0.0
Stephen Bishop,hasDescriptiveOccupation,Guide,Interagent Relationship Record Module,,30,36,0.5212462462462463,0.0,0,0,0.0,0.0
Stephen Bishop,hasDescriptiveOccupation,Guide,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Stephen Bishop, ""Enslaver or Owner"")",39,39,0.5315371762740183,0.0,5,8,0.3092592592592593,0.0
Stephen Bishop,hasDescriptiveOccupation,Guide,2. is_Relationship_To,"is_Relationship_To(Stephen Bishop, ""Franklin Gorin"").",31,36,0.5395021645021645,0.0,7,11,0.4792452830188679,0.0
Stephen Bishop,hasDescriptiveOccupation,Guide,Participant Role Record Module,,33,37,0.5527777777777777,0.0,0,0,0.0,0.0
Stephen Bishop,hasDescriptiveOccupation,Guide,1. has_Participant_Role,"has_Participant_Role(Stephen Bishop, ""Guide""), has_Participant_Role(Stephen Bishop, ""Explorer"").",47,48,0.6592477570738441,0.0,10,100,0.5506944444444444,0.19360324687858615
Stephen Bishop,hasDescriptiveOccupation,Guide,Sex Record Module,,20,29,0.42320261437908496,0.0,0,0,0.0,0.0
Stephen Bishop,hasDescriptiveOccupation,Guide,1. has_Sex,"has_Sex(Stephen Bishop, ""Male"").",24,30,0.5222222222222223,0.0,11,12,0.32083333333333336,0.0
Stephen Bishop,hasDescriptiveOccupation,Guide,Occupation Record Module,,42,50,0.5176767676767676,0.0,0,0,0.0,0.0
Stephen Bishop,hasDescriptiveOccupation,Guide,1. has_Occupation,"has_Occupation(Stephen Bishop, ""Cave Explorer""), has_Occupation(Stephen Bishop, ""Self-Taught Geologist""), has_Occupation(Stephen Bishop, ""Guide at Mammoth Cave"").",63,65,0.6662267471091,0.0,6,100,0.5395061728395062,0.11617913656755428
Stephen Bishop,hasDescriptiveOccupation,Guide,Age Record Module,,20,34,0.42320261437908496,0.0,0,0,0.0,0.0
Stephen Bishop,hasDescriptiveOccupation,Guide,1. has_Age,"has_Age(Stephen Bishop, 36)",24,24,0.5222222222222223,0.0,6,13,0.41234567901234565,0.0
Stephen Bishop,hasDescriptiveOccupation,Guide,2. has_BirthDate,"has_BirthDate(Stephen Bishop, ""Around 1821"")",35,36,0.5805555555555556,0.0,8,18,0.48181818181818187,0.0
Stephen Bishop,hasDescriptiveOccupation,Guide,3. has_DeathDate,"has_DeathDate(Stephen Bishop, ""1857"").",40,41,0.5717592592592592,0.0,5,16,0.4087719298245614,0.0
Stephen Bishop,hasDescriptiveOccupation,Guide,Person Status Record Module,,24,31,0.470398428731762,0.0,0,0,0.0,0.0
Stephen Bishop,hasDescriptiveOccupation,Guide,1. has_Person_Status,"has_Person_Status(Stephen Bishop, ""Enslaved Person""), has_Person_Status(Stephen Bishop, ""Freed by Manumission"")",36,37,0.5888888888888889,0.0,7,8,0.4453453453453453,0.0
Stephen Bishop,hasDescriptiveOccupation,Guide,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Brought to Mammoth Cave by Franklin Gorin in 1838""), has_Status_Generating_Event(Enslaved Person, ""Exploring and mapping the cave system""), has_Status_Generating_Event(Enslaved Person, ""Marriage to Charlotte Brown""), has_Status_Generating_Event(Freed by Manumission, ""Manumission in 1856"").",37,38,0.5642857142857144,0.0,3,4,0.5382936507936508,0.0
Stephen Bishop,hasDescriptiveOccupation,Cartographer,Name Record Module,,24,29,0.46494708994708994,0.0,0,0,0.0,0.0
Stephen Bishop,hasDescriptiveOccupation,Cartographer,1. has_Name,"has_Name(Stephen Bishop, ""Stephen Bishop"")",23,24,0.48762626262626263,0.0,22,29,0.44047619047619047,0.0
Stephen Bishop,hasDescriptiveOccupation,Cartographer,2. has_Surname,"has_Surname(Stephen Bishop, ""Bishop"")",26,32,0.5496031746031745,0.0,24,32,0.44798369798369797,0.0
Stephen Bishop,hasDescriptiveOccupation,Cartographer,3. has_First_Name,"has_First_Name(Stephen Bishop, ""Stephen"").",29,30,0.5607298474945533,0.0,26,34,0.44047619047619047,0.0
Stephen Bishop,hasDescriptiveOccupation,Cartographer,Interagent Relationship Record Module,,30,36,0.5212462462462463,0.0,0,0,0.0,0.0
Stephen Bishop,hasDescriptiveOccupation,Cartographer,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Stephen Bishop, ""Enslaver or Owner"")",39,39,0.5315371762740183,0.0,19,22,0.5138888888888888,0.0
Stephen Bishop,hasDescriptiveOccupation,Cartographer,2. is_Relationship_To,"is_Relationship_To(Stephen Bishop, ""Franklin Gorin"").",31,36,0.5395021645021645,0.0,22,23,0.4266247379454926,0.0
Stephen Bishop,hasDescriptiveOccupation,Cartographer,Participant Role Record Module,,33,37,0.5527777777777777,0.0,0,0,0.0,0.0
Stephen Bishop,hasDescriptiveOccupation,Cartographer,1. has_Participant_Role,"has_Participant_Role(Stephen Bishop, ""Guide""), has_Participant_Role(Stephen Bishop, ""Explorer"").",47,48,0.6592477570738441,0.0,19,23,0.4664351851851852,0.0
Stephen Bishop,hasDescriptiveOccupation,Cartographer,Sex Record Module,,20,29,0.42320261437908496,0.0,0,0,0.0,0.0
Stephen Bishop,hasDescriptiveOccupation,Cartographer,1. has_Sex,"has_Sex(Stephen Bishop, ""Male"").",24,30,0.5222222222222223,0.0,23,26,0.3909722222222222,0.0
Stephen Bishop,hasDescriptiveOccupation,Cartographer,Occupation Record Module,,42,50,0.5176767676767676,0.0,0,0,0.0,0.0
Stephen Bishop,hasDescriptiveOccupation,Cartographer,1. has_Occupation,"has_Occupation(Stephen Bishop, ""Cave Explorer""), has_Occupation(Stephen Bishop, ""Self-Taught Geologist""), has_Occupation(Stephen Bishop, ""Guide at Mammoth Cave"").",63,65,0.6662267471091,0.0,11,19,0.4983539094650206,0.0
Stephen Bishop,hasDescriptiveOccupation,Cartographer,Age Record Module,,20,34,0.42320261437908496,0.0,0,0,0.0,0.0
Stephen Bishop,hasDescriptiveOccupation,Cartographer,1. has_Age,"has_Age(Stephen Bishop, 36)",24,24,0.5222222222222223,0.0,26,27,0.46296296296296297,0.0
Stephen Bishop,hasDescriptiveOccupation,Cartographer,2. has_BirthDate,"has_BirthDate(Stephen Bishop, ""Around 1821"")",35,36,0.5805555555555556,0.0,29,31,0.49116161616161613,0.0
Stephen Bishop,hasDescriptiveOccupation,Cartographer,3. has_DeathDate,"has_DeathDate(Stephen Bishop, ""1857"").",40,41,0.5717592592592592,0.0,24,27,0.3859649122807018,0.0
Stephen Bishop,hasDescriptiveOccupation,Cartographer,Person Status Record Module,,24,31,0.470398428731762,0.0,0,0,0.0,0.0
Stephen Bishop,hasDescriptiveOccupation,Cartographer,1. has_Person_Status,"has_Person_Status(Stephen Bishop, ""Enslaved Person""), has_Person_Status(Stephen Bishop, ""Freed by Manumission"")",36,37,0.5888888888888889,0.0,16,20,0.5078078078078078,0.0
Stephen Bishop,hasDescriptiveOccupation,Cartographer,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Brought to Mammoth Cave by Franklin Gorin in 1838""), has_Status_Generating_Event(Enslaved Person, ""Exploring and mapping the cave system""), has_Status_Generating_Event(Enslaved Person, ""Marriage to Charlotte Brown""), has_Status_Generating_Event(Freed by Manumission, ""Manumission in 1856"").",37,38,0.5642857142857144,0.0,6,12,0.5396825396825397,0.0
Stephen Bishop,hasFirstName,Stephen,Name Record Module,,27,27,0.4314814814814814,0.0,0,0,0.0,0.0
Stephen Bishop,hasFirstName,Stephen,1. has_Name,"has_Name(Stephen Bishop, ""Stephen Bishop"")",61,64,0.73989898989899,0.0,29,100,0.5793650793650794,0.5368927118515179
Stephen Bishop,hasFirstName,Stephen,2. has_Surname,"has_Surname(Stephen Bishop, ""Bishop"")",54,64,0.6944444444444445,0.0,32,100,0.5868725868725869,0.3032160644503863
