TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Mary Prince,hasSex,Female,2. has_BirthDate,"has_BirthDate(Mary Prince, ""October 1, 1788"").",36,38,0.5625,0.0,12,17,0.4106280193236715,0.0
Mary Prince,hasSex,Female,Race Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Mary Prince,hasSex,Female,1. has_Race_or_Color,"has_Race_or_Color(Mary Prince, ""African descent"").",31,32,0.6222222222222222,0.0,11,20,0.4988888888888889,0.0
Mary Prince,hasSex,Female,Person Status Record Module,,18,12,0.5216049382716049,0.0,0,0,0.0,0.0
Mary Prince,hasSex,Female,1. has_Person_Status,"has_Person_Status(Mary Prince, ""Enslaved Person, Author"")",31,32,0.6222222222222222,0.0,13,14,0.4064327485380117,0.0
Mary Prince,hasSex,Female,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Sold multiple times""), has_Status_Generating_Event(Author, ""Publication of her autobiography"").",28,29,0.6666666666666666,0.0,7,9,0.48959810874704496,0.0
Mary Prince,hasSex,Female,3. recorded_At,"recorded_At(Enslaved Person, ""Sold multiple times""), recorded_At(Author, ""Publication of her autobiography"").",10,11,0.41269841269841273,0.0,7,11,0.4930682976554537,0.0
Mary Prince,hasParticipantRole,Child,Name Record Module,,28,22,0.5,0.0,0,0,0.0,0.0
Mary Prince,hasParticipantRole,Child,1. has_Name,"has_Name(Mary Prince, ""Mary Prince"")",34,36,0.5774410774410774,0.0,10,16,0.4851851851851852,0.0
Mary Prince,hasParticipantRole,Child,2. has_Surname,"has_Surname(Mary Prince, ""Prince"")",38,39,0.582010582010582,0.0,10,14,0.4098039215686275,0.0
Mary Prince,hasParticipantRole,Child,3. has_First_Name,"has_First_Name(Mary Prince, ""Mary"").",40,41,0.596677559912854,0.0,10,13,0.4851851851851852,0.0
Mary Prince,hasParticipantRole,Child,Sex Record Module,,23,23,0.4572984749455338,0.0,0,0,0.0,0.0
Mary Prince,hasParticipantRole,Child,1. has_Sex,"has_Sex(Mary Prince, ""Female"").",29,30,0.48888888888888893,0.0,17,13,0.48817204301075273,0.0
Mary Prince,hasParticipantRole,Child,Occupation Record Module,,38,33,0.5686026936026937,0.0,0,0,0.0,0.0
Mary Prince,hasParticipantRole,Child,1. has_Occupation,"has_Occupation(Mary Prince, ""Slave, Author"").",46,47,0.6145969498910675,0.0,12,14,0.48148148148148145,0.0
Mary Prince,hasParticipantRole,Child,Age Record Module,,23,23,0.4572984749455338,0.0,0,0,0.0,0.0
Mary Prince,hasParticipantRole,Child,1. has_Age,"has_Age(Mary Prince, ""Unknown"")",29,37,0.5407407407407407,0.0,11,12,0.48817204301075273,0.0
Mary Prince,hasParticipantRole,Child,2. has_BirthDate,"has_BirthDate(Mary Prince, ""October 1, 1788"").",47,48,0.6504629629629629,0.0,8,13,0.4811594202898551,0.0
Mary Prince,hasParticipantRole,Child,Race Record Module,,33,22,0.5,0.0,0,0,0.0,0.0
Mary Prince,hasParticipantRole,Child,1. has_Race_or_Color,"has_Race_or_Color(Mary Prince, ""African descent"").",37,43,0.6185185185185186,0.0,11,12,0.45999999999999996,0.0
Mary Prince,hasParticipantRole,Child,Person Status Record Module,,40,22,0.5648148148148149,0.0,0,0,0.0,0.0
Mary Prince,hasParticipantRole,Child,1. has_Person_Status,"has_Person_Status(Mary Prince, ""Enslaved Person, Author"")",42,43,0.6597643097643098,0.0,13,11,0.4783625730994152,0.0
Mary Prince,hasParticipantRole,Child,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Sold multiple times""), has_Status_Generating_Event(Author, ""Publication of her autobiography"").",38,38,0.5683501683501684,0.0,5,7,0.6094562647754137,0.0
Mary Prince,hasParticipantRole,Child,3. recorded_At,"recorded_At(Enslaved Person, ""Sold multiple times""), recorded_At(Author, ""Publication of her autobiography"").",25,26,0.4193121693121693,0.0,5,9,0.4313965341488277,0.0
Mary Prince,hasParticipantRole,Deceased Person,Name Record Module,,28,22,0.5,0.0,0,0,0.0,0.0
Mary Prince,hasParticipantRole,Deceased Person,1. has_Name,"has_Name(Mary Prince, ""Mary Prince"")",34,36,0.5774410774410774,0.0,31,40,0.4685185185185185,0.0
Mary Prince,hasParticipantRole,Deceased Person,2. has_Surname,"has_Surname(Mary Prince, ""Prince"")",38,39,0.582010582010582,0.0,33,37,0.42287581699346405,0.0
Mary Prince,hasParticipantRole,Deceased Person,3. has_First_Name,"has_First_Name(Mary Prince, ""Mary"").",40,41,0.596677559912854,0.0,27,34,0.4685185185185185,0.0
Mary Prince,hasParticipantRole,Deceased Person,Sex Record Module,,23,23,0.4572984749455338,0.0,0,0,0.0,0.0
Mary Prince,hasParticipantRole,Deceased Person,1. has_Sex,"has_Sex(Mary Prince, ""Female"").",29,30,0.48888888888888893,0.0,30,44,0.5189964157706094,0.0
Mary Prince,hasParticipantRole,Deceased Person,Occupation Record Module,,38,33,0.5686026936026937,0.0,0,0,0.0,0.0
Mary Prince,hasParticipantRole,Deceased Person,1. has_Occupation,"has_Occupation(Mary Prince, ""Slave, Author"").",46,47,0.6145969498910675,0.0,20,22,0.4518518518518519,0.0
Mary Prince,hasParticipantRole,Deceased Person,Age Record Module,,23,23,0.4572984749455338,0.0,0,0,0.0,0.0
Mary Prince,hasParticipantRole,Deceased Person,1. has_Age,"has_Age(Mary Prince, ""Unknown"")",29,37,0.5407407407407407,0.0,35,38,0.5189964157706094,0.0
Mary Prince,hasParticipantRole,Deceased Person,2. has_BirthDate,"has_BirthDate(Mary Prince, ""October 1, 1788"").",47,48,0.6504629629629629,0.0,23,29,0.5059727711901625,0.0
Mary Prince,hasParticipantRole,Deceased Person,Race Record Module,,33,22,0.5,0.0,0,0,0.0,0.0
Mary Prince,hasParticipantRole,Deceased Person,1. has_Race_or_Color,"has_Race_or_Color(Mary Prince, ""African descent"").",37,43,0.6185185185185186,0.0,28,37,0.45555555555555555,0.0
Mary Prince,hasParticipantRole,Deceased Person,Person Status Record Module,,40,22,0.5648148148148149,0.0,0,0,0.0,0.0
Mary Prince,hasParticipantRole,Deceased Person,1. has_Person_Status,"has_Person_Status(Mary Prince, ""Enslaved Person, Author"")",42,43,0.6597643097643098,0.0,36,57,0.4905901116427432,0.1757860783933462
Mary Prince,hasParticipantRole,Deceased Person,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Sold multiple times""), has_Status_Generating_Event(Author, ""Publication of her autobiography"").",38,38,0.5683501683501684,0.0,17,57,0.49910892889616293,0.11223928915077028
Mary Prince,hasParticipantRole,Deceased Person,3. recorded_At,"recorded_At(Enslaved Person, ""Sold multiple times""), recorded_At(Author, ""Publication of her autobiography"").",25,26,0.4193121693121693,0.0,21,57,0.5444007572447939,0.11223928915077028
Mary Prince,hasDescriptiveOccupation,Slave,Name Record Module,,24,29,0.46494708994708994,0.0,0,0,0.0,0.0
Mary Prince,hasDescriptiveOccupation,Slave,1. has_Name,"has_Name(Mary Prince, ""Mary Prince"")",23,24,0.48762626262626263,0.0,10,24,0.4851851851851852,0.0
Mary Prince,hasDescriptiveOccupation,Slave,2. has_Surname,"has_Surname(Mary Prince, ""Prince"")",26,32,0.5496031746031745,0.0,15,21,0.4516339869281046,0.0
Mary Prince,hasDescriptiveOccupation,Slave,3. has_First_Name,"has_First_Name(Mary Prince, ""Mary"").",29,30,0.5607298474945533,0.0,10,19,0.4851851851851852,0.0
Mary Prince,hasDescriptiveOccupation,Slave,Sex Record Module,,20,29,0.42320261437908496,0.0,0,0,0.0,0.0
Mary Prince,hasDescriptiveOccupation,Slave,1. has_Sex,"has_Sex(Mary Prince, ""Female"").",24,30,0.5222222222222223,0.0,17,19,0.4544802867383512,0.0
Mary Prince,hasDescriptiveOccupation,Slave,Occupation Record Module,,42,50,0.5176767676767676,0.0,0,0,0.0,0.0
Mary Prince,hasDescriptiveOccupation,Slave,1. has_Occupation,"has_Occupation(Mary Prince, ""Slave, Author"").",63,65,0.6662267471091,0.0,20,100,0.48148148148148145,0.33517574332792605
Mary Prince,hasDescriptiveOccupation,Slave,Age Record Module,,20,34,0.42320261437908496,0.0,0,0,0.0,0.0
Mary Prince,hasDescriptiveOccupation,Slave,1. has_Age,"has_Age(Mary Prince, ""Unknown"")",24,24,0.5222222222222223,0.0,11,19,0.48817204301075273,0.0
Mary Prince,hasDescriptiveOccupation,Slave,2. has_BirthDate,"has_BirthDate(Mary Prince, ""October 1, 1788"").",35,36,0.5805555555555556,0.0,8,13,0.4811594202898551,0.0
Mary Prince,hasDescriptiveOccupation,Slave,Race Record Module,,24,33,0.46759259259259256,0.0,0,0,0.0,0.0
Mary Prince,hasDescriptiveOccupation,Slave,1. has_Race_or_Color,"has_Race_or_Color(Mary Prince, ""African descent"").",27,37,0.49444444444444446,0.0,11,16,0.44222222222222224,0.0
Mary Prince,hasDescriptiveOccupation,Slave,Person Status Record Module,,24,31,0.470398428731762,0.0,0,0,0.0,0.0
Mary Prince,hasDescriptiveOccupation,Slave,1. has_Person_Status,"has_Person_Status(Mary Prince, ""Enslaved Person, Author"")",36,37,0.5888888888888889,0.0,16,18,0.4397660818713451,0.0
Mary Prince,hasDescriptiveOccupation,Slave,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Sold multiple times""), has_Status_Generating_Event(Author, ""Publication of her autobiography"").",37,38,0.5642857142857144,0.0,7,9,0.5451536643026005,0.0
Mary Prince,hasDescriptiveOccupation,Slave,3. recorded_At,"recorded_At(Enslaved Person, ""Sold multiple times""), recorded_At(Author, ""Publication of her autobiography"").",26,32,0.38849206349206344,0.0,7,11,0.6152905198776758,0.0
Mary Prince,hasDescriptiveOccupation,Slave Narrative Author,Name Record Module,,24,29,0.46494708994708994,0.0,0,0,0.0,0.0
Mary Prince,hasDescriptiveOccupation,Slave Narrative Author,1. has_Name,"has_Name(Mary Prince, ""Mary Prince"")",23,24,0.48762626262626263,0.0,31,33,0.5707070707070706,0.0
Mary Prince,hasDescriptiveOccupation,Slave Narrative Author,2. has_Surname,"has_Surname(Mary Prince, ""Prince"")",26,32,0.5496031746031745,0.0,36,40,0.5039078568490333,0.0
Mary Prince,hasDescriptiveOccupation,Slave Narrative Author,3. has_First_Name,"has_First_Name(Mary Prince, ""Mary"").",29,30,0.5607298474945533,0.0,31,33,0.5224682724682724,0.0
Mary Prince,hasDescriptiveOccupation,Slave Narrative Author,Sex Record Module,,20,29,0.42320261437908496,0.0,0,0,0.0,0.0
Mary Prince,hasDescriptiveOccupation,Slave Narrative Author,1. has_Sex,"has_Sex(Mary Prince, ""Female"").",24,30,0.5222222222222223,0.0,30,33,0.5257086999022483,0.0
Mary Prince,hasDescriptiveOccupation,Slave Narrative Author,Occupation Record Module,,42,50,0.5176767676767676,0.0,0,0,0.0,0.0
Mary Prince,hasDescriptiveOccupation,Slave Narrative Author,1. has_Occupation,"has_Occupation(Mary Prince, ""Slave, Author"").",63,65,0.6662267471091,0.0,42,71,0.5912457912457912,0.3563004293331381
Mary Prince,hasDescriptiveOccupation,Slave Narrative Author,Age Record Module,,20,34,0.42320261437908496,0.0,0,0,0.0,0.0
Mary Prince,hasDescriptiveOccupation,Slave Narrative Author,1. has_Age,"has_Age(Mary Prince, ""Unknown"")",24,24,0.5222222222222223,0.0,34,33,0.5273704789833822,0.0
Mary Prince,hasDescriptiveOccupation,Slave Narrative Author,2. has_BirthDate,"has_BirthDate(Mary Prince, ""October 1, 1788"").",35,36,0.5805555555555556,0.0,32,32,0.5137461572244181,0.0
Mary Prince,hasDescriptiveOccupation,Slave Narrative Author,Race Record Module,,24,33,0.46759259259259256,0.0,0,0,0.0,0.0
Mary Prince,hasDescriptiveOccupation,Slave Narrative Author,1. has_Race_or_Color,"has_Race_or_Color(Mary Prince, ""African descent"").",27,37,0.49444444444444446,0.0,28,33,0.5272727272727272,0.0
Mary Prince,hasDescriptiveOccupation,Slave Narrative Author,Person Status Record Module,,24,31,0.470398428731762,0.0,0,0,0.0,0.0
Mary Prince,hasDescriptiveOccupation,Slave Narrative Author,1. has_Person_Status,"has_Person_Status(Mary Prince, ""Enslaved Person, Author"")",36,37,0.5888888888888889,0.0,38,43,0.6002126528442319,0.1362763414390864
Mary Prince,hasDescriptiveOccupation,Slave Narrative Author,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Sold multiple times""), has_Status_Generating_Event(Author, ""Publication of her autobiography"").",37,38,0.5642857142857144,0.0,23,43,0.5503116269073716,0.08701234950451961
Mary Prince,hasDescriptiveOccupation,Slave Narrative Author,3. recorded_At,"recorded_At(Enslaved Person, ""Sold multiple times""), recorded_At(Author, ""Publication of her autobiography"").",26,32,0.38849206349206344,0.0,24,43,0.512958329472091,0.08701234950451958
Mary Prince,hasFirstName,Mary,Name Record Module,,27,27,0.4314814814814814,0.0,0,0,0.0,0.0
Mary Prince,hasFirstName,Mary,1. has_Name,"has_Name(Mary Prince, ""Mary Prince"")",61,64,0.73989898989899,0.0,20,100,0.6203703703703703,0.5368927118515179
Mary Prince,hasFirstName,Mary,2. has_Surname,"has_Surname(Mary Prince, ""Prince"")",54,64,0.6944444444444445,0.0,21,100,0.6225490196078431,0.3032160644503863
Mary Prince,hasFirstName,Mary,3. has_First_Name,"has_First_Name(Mary Prince, ""Mary"").",83,86,0.9019607843137255,0.0,20,100,0.6203703703703703,0.7092972666062738
Mary Prince,hasFirstName,Mary,Sex Record Module,,14,21,0.26143790849673204,0.0,0,0,0.0,0.0
Mary Prince,hasFirstName,Mary,1. has_Sex,"has_Sex(Mary Prince, ""Female"").",36,48,0.5777777777777778,0.0,23,100,0.6263440860215054,0.3799783615910079
Mary Prince,hasFirstName,Mary,Occupation Record Module,,22,22,0.4083333333333334,0.0,0,0,0.0,0.0
Mary Prince,hasFirstName,Mary,1. has_Occupation,"has_Occupation(Mary Prince, ""Slave, Author"").",28,36,0.50359477124183,0.0,16,100,0.6129629629629629,0.33517574332792605
Mary Prince,hasFirstName,Mary,Age Record Module,,14,21,0.26143790849673204,0.0,0,0,0.0,0.0
Mary Prince,hasFirstName,Mary,1. has_Age,"has_Age(Mary Prince, ""Unknown"")",36,48,0.5777777777777778,0.0,23,100,0.6263440860215054,0.3799783615910079
Mary Prince,hasFirstName,Mary,2. has_BirthDate,"has_BirthDate(Mary Prince, ""October 1, 1788"").",57,59,0.7222222222222222,0.0,16,100,0.6123188405797101,0.33517574332792605
Mary Prince,hasFirstName,Mary,Race Record Module,,20,20,0.3611111111111111,0.0,0,0,0.0,0.0
Mary Prince,hasFirstName,Mary,1. has_Race_or_Color,"has_Race_or_Color(Mary Prince, ""African descent"").",31,39,0.5444444444444444,0.0,15,100,0.61,0.33517574332792605
Mary Prince,hasFirstName,Mary,Person Status Record Module,,26,26,0.40740740740740744,0.0,0,0,0.0,0.0
Mary Prince,hasFirstName,Mary,1. has_Person_Status,"has_Person_Status(Mary Prince, ""Enslaved Person, Author"")",44,45,0.6055555555555555,0.0,13,100,0.6067251461988304,0.3032160644503863
Mary Prince,hasFirstName,Mary,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Sold multiple times""), has_Status_Generating_Event(Author, ""Publication of her autobiography"").",29,39,0.5611111111111111,0.0,4,6,0.5047281323877069,0.0
Mary Prince,hasFirstName,Mary,3. recorded_At,"recorded_At(Enslaved Person, ""Sold multiple times""), recorded_At(Author, ""Publication of her autobiography"").",15,16,0.376984126984127,0.0,5,7,0.33944954128440363,0.0
Mary Prince,hasSurname,Prince,Name Record Module,,21,36,0.45740740740740743,0.0,0,0,0.0,0.0
Mary Prince,hasSurname,Prince,1. has_Name,"has_Name(Mary Prince, ""Mary Prince"")",57,70,0.7151515151515152,0.0,29,100,0.6111111111111112,0.5368927118515179
Mary Prince,hasSurname,Prince,2. has_Surname,"has_Surname(Mary Prince, ""Prince"")",83,87,0.9047619047619048,0.0,30,100,0.5294117647058824,0.7092972666062738
Mary Prince,hasSurname,Prince,3. has_First_Name,"has_First_Name(Mary Prince, ""Mary"").",52,62,0.703921568627451,0.0,29,100,0.4166666666666667,0.3032160644503863
Mary Prince,hasSurname,Prince,Sex Record Module,,22,22,0.3810457516339869,0.0,0,0,0.0,0.0
Mary Prince,hasSurname,Prince,1. has_Sex,"has_Sex(Mary Prince, ""Female"").",50,53,0.6666666666666666,0.0,32,100,0.6200716845878137,0.3799783615910079
Mary Prince,hasSurname,Prince,Occupation Record Module,,18,18,0.4361111111111111,0.0,0,0,0.0,0.0
Mary Prince,hasSurname,Prince,1. has_Occupation,"has_Occupation(Mary Prince, ""Slave, Author"").",37,38,0.5980392156862745,0.0,24,100,0.6,0.33517574332792605
Mary Prince,hasSurname,Prince,Age Record Module,,15,30,0.2725490196078431,0.0,0,0,0.0,0.0
Mary Prince,hasSurname,Prince,1. has_Age,"has_Age(Mary Prince, ""Unknown"")",40,53,0.6,0.0,32,100,0.6200716845878137,0.3799783615910079
Mary Prince,hasSurname,Prince,2. has_BirthDate,"has_BirthDate(Mary Prince, ""October 1, 1788"").",46,48,0.6583333333333333,0.0,23,100,0.5990338164251208,0.33517574332792605
Mary Prince,hasSurname,Prince,Race Record Module,,21,29,0.37777777777777777,0.0,0,0,0.0,0.0
Mary Prince,hasSurname,Prince,1. has_Race_or_Color,"has_Race_or_Color(Mary Prince, ""African descent"").",33,41,0.5777777777777778,0.0,21,100,0.54,0.33517574332792605
Mary Prince,hasSurname,Prince,Person Status Record Module,,27,22,0.5102292768959436,0.0,0,0,0.0,0.0
Mary Prince,hasSurname,Prince,1. has_Person_Status,"has_Person_Status(Mary Prince, ""Enslaved Person, Author"")",40,41,0.5880952380952381,0.0,19,100,0.5906432748538011,0.3032160644503863
Mary Prince,hasSurname,Prince,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Sold multiple times""), has_Status_Generating_Event(Author, ""Publication of her autobiography"").",40,41,0.6592592592592593,0.0,8,11,0.48959810874704496,0.0
Mary Prince,hasSurname,Prince,3. recorded_At,"recorded_At(Enslaved Person, ""Sold multiple times""), recorded_At(Author, ""Publication of her autobiography"").",17,17,0.44761904761904764,0.0,9,13,0.5739041794087666,0.0
Mary Prince,hasName,Mary Prince,Name Record Module,,32,32,0.5145502645502645,0.0,0,0,0.0,0.0
Mary Prince,hasName,Mary Prince,1. has_Name,"has_Name(Mary Prince, ""Mary Prince"")",78,82,0.8787878787878788,0.0,47,100,0.617003367003367,0.8955324150715727
Mary Prince,hasName,Mary Prince,2. has_Surname,"has_Surname(Mary Prince, ""Prince"")",57,70,0.5476190476190476,0.0,49,100,0.622994652406417,0.8032002037467098
Mary Prince,hasName,Mary Prince,3. has_First_Name,"has_First_Name(Mary Prince, ""Mary"").",58,61,0.5350140056022409,0.0,47,100,0.617003367003367,0.8032002037467098
Mary Prince,hasName,Mary Prince,Sex Record Module,,8,17,0.4005602240896358,0.0,0,0,0.0,0.0
Mary Prince,hasName,Mary Prince,1. has_Sex,"has_Sex(Mary Prince, ""Female"").",47,50,0.6571428571428571,0.0,52,100,0.6334310850439883,0.5797386715376658
Mary Prince,hasName,Mary Prince,Occupation Record Module,,13,19,0.45634920634920634,0.0,0,0,0.0,0.0
Mary Prince,hasName,Mary Prince,1. has_Occupation,"has_Occupation(Mary Prince, ""Slave, Author"").",33,35,0.5350140056022409,0.0,39,100,0.5966329966329966,0.5023287782256718
Mary Prince,hasName,Mary Prince,Age Record Module,,8,25,0.4005602240896358,0.0,0,0,0.0,0.0
Mary Prince,hasName,Mary Prince,1. has_Age,"has_Age(Mary Prince, ""Unknown"")",47,62,0.6571428571428571,0.0,52,100,0.6334310850439883,0.5797386715376658
Mary Prince,hasName,Mary Prince,2. has_BirthDate,"has_BirthDate(Mary Prince, ""October 1, 1788"").",43,45,0.5386904761904762,0.0,39,100,0.5948616600790514,0.5023287782256719
Mary Prince,hasName,Mary Prince,Race Record Module,,16,16,0.4656084656084656,0.0,0,0,0.0,0.0
Mary Prince,hasName,Mary Prince,1. has_Race_or_Color,"has_Race_or_Color(Mary Prince, ""African descent"").",37,38,0.6547619047619048,0.0,36,100,0.5884848484848485,0.5023287782256719
Mary Prince,hasName,Mary Prince,Person Status Record Module,,18,18,0.4021164021164021,0.0,0,0,0.0,0.0
Mary Prince,hasName,Mary Prince,1. has_Person_Status,"has_Person_Status(Mary Prince, ""Enslaved Person, Author"")",30,38,0.5904761904761905,0.0,32,100,0.579479000531632,0.4494364165239822
Mary Prince,hasName,Mary Prince,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Sold multiple times""), has_Status_Generating_Event(Author, ""Publication of her autobiography"").",27,33,0.626984126984127,0.0,12,16,0.46967010530840314,0.0
Mary Prince,hasName,Mary Prince,3. recorded_At,"recorded_At(Enslaved Person, ""Sold multiple times""), recorded_At(Author, ""Publication of her autobiography"").",10,10,0.4047619047619047,0.0,12,20,0.48543539369227445,0.0
Mary Prince,hasDescription,Enslaved. Free before 13th Amendment. First woman to publish a slave narrative.,Name Record Module,,31,25,0.4783068783068783,0.0,0,0,0.0,0.0
Mary Prince,hasDescription,Enslaved. Free before 13th Amendment. First woman to publish a slave narrative.,1. has_Name,"has_Name(Mary Prince, ""Mary Prince"")",32,33,0.5497835497835498,0.0,26,25,0.4315332987884621,0.0
Mary Prince,hasDescription,Enslaved. Free before 13th Amendment. First woman to publish a slave narrative.,2. has_Surname,"has_Surname(Mary Prince, ""Prince"")",36,44,0.5714285714285715,0.0,23,26,0.4376051405090869,0.0
Mary Prince,hasDescription,Enslaved. Free before 13th Amendment. First woman to publish a slave narrative.,3. has_First_Name,"has_First_Name(Mary Prince, ""Mary"").",32,40,0.5896358543417367,0.0,26,31,0.452906704172527,0.0
Mary Prince,hasDescription,Enslaved. Free before 13th Amendment. First woman to publish a slave narrative.,Sex Record Module,,26,26,0.42366946778711484,0.0,0,0,0.0,0.0
Mary Prince,hasDescription,Enslaved. Free before 13th Amendment. First woman to publish a slave narrative.,1. has_Sex,"has_Sex(Mary Prince, ""Female"").",33,35,0.5619047619047619,0.0,25,27,0.47745230778047615,0.0
Mary Prince,hasDescription,Enslaved. Free before 13th Amendment. First woman to publish a slave narrative.,Occupation Record Module,,32,42,0.5244708994708994,0.0,0,0,0.0,0.0
Mary Prince,hasDescription,Enslaved. Free before 13th Amendment. First woman to publish a slave narrative.,1. has_Occupation,"has_Occupation(Mary Prince, ""Slave, Author"").",58,60,0.6870525988173046,0.0,26,37,0.4991092358180966,0.07357474610589511
Mary Prince,hasDescription,Enslaved. Free before 13th Amendment. First woman to publish a slave narrative.,Age Record Module,,26,32,0.42366946778711484,0.0,0,0,0.0,0.0
Mary Prince,hasDescription,Enslaved. Free before 13th Amendment. First woman to publish a slave narrative.,1. has_Age,"has_Age(Mary Prince, ""Unknown"")",33,35,0.5619047619047619,0.0,20,31,0.4732014578890855,0.0
Mary Prince,hasDescription,Enslaved. Free before 13th Amendment. First woman to publish a slave narrative.,2. has_BirthDate,"has_BirthDate(Mary Prince, ""October 1, 1788"").",33,34,0.5456349206349206,0.0,24,31,0.47331131902403234,0.0
